EVTOPTA_SoA_5202;Fear not, we shall protect it.;N'ayez crainte, nous la protégerons.;Seid unbesorgt, wir werden sie behüten.;;Claro, la protegeremos.;;;;;;;;;x
EVTOPTA_SoA_5203;Better not mention this to anyone.;Il vaut mieux n'en parler à personne.;Besser, ich erzähle niemandem etwas davon.;;Mejor no contárselo a nadie.;;;;;;;;;x
EVTOPTA_SoA_5204;Thieves and murderers!;Voleurs et meurtriers !;Schurken und Mördergesindel!;;¡Ladrones y asesinos!;;;;;;;;;x
EVTOPTA_SoA_5205;Curses! My ancestors will be turning in their graves.;Malédiction ! Mes ancêtres se retourneront dans leur tombe.;Verflucht! Meine Ahnen würden sich im Grabe umdrehen!;;¡Maldición! Mis ancestros estarán revolviéndose en sus tumbas.;;;;;;;;;x
EVTOPTA_SoA_5206;Our holy relic will surely be my salvation!;Notre sainte relique saura me sauver !;Unsere heilige Reliquie wird gewisslich meine Rettung sein!;;¡Nuestra reliquia santa será mi salvación, sin duda!;;;;;;;;;x
EVTOPTA_SoA_5207;Yes, it will bless the land and pacify the peasants.;Oui, cela bénira la terre et apaisera les paysans.;Ja, ich werde das Land segnen. Das wird die Bauern beruhigen.;;Sí, bendecirá la tierra y apaciguará a los campesinos.;;;;;;;;;x
EVTOPTA_SoA_5208;Crack down on these criminals!;Il faut arrêter ces criminels !;Legt diesen Kriminellen das Handwerk!;;¡Tomad medidas contra esos criminales!;;;;;;;;;x
EVTOPTA_SoA_5209;I will donate it discreetly.;J'en ferai don en toute discrétion.;Ich werde sie auf diskrete Weise stiften.;;Lo donaré discretamente.;;;;;;;;;x
EVTOPTA_SoA_5219;[Root.Religion.GetRandomGodNameCap] will know that I support his temple.;Dieu doit savoir que j'aide cette église.;Gott soll wissen, dass ich ein Freund der Kirche bin.;;Dios sabrá que apoyo la iglesia.;;;;;;;;;x
EVTOPTA_SoA_5229;Keep it on display as a trinket.;Exposons-la comme bibelot.;Sucht ihr einen Platz, an dem man sie besichtigen kann.;;Dejarlas a la vista como baratija.;;;;;;;;;x
EVTOPTA_SoA_5240;It is a sign! I am blessed by [Root.Religion.GetRandomGodName]!;Ce sont les stigmates ! Dieu me bénit !;Das sind die Stigmata. Gott hat mich gesegnet!;;¡Son estigmas! ¡Dios me ha bendecido!;;;;;;;;;x
EVTOPTA_SoA_5241;An avatar of [Root.Religion.GetRandomGodName] has appeared to me - I have been blessed!;La Vierge m'est apparue ! Dieu me bénit !;Die Heilige Jungfrau ist mir erschienen! Gott segnet mich!;;La Virgen se me ha aparecido. ¡Me ha bendecido!;;;;;;;;;x
EVTOPTA_SoA_5242;I have been blessed by the fertile touch of [Root.Religion.GetRandomGodName]!;J'ai été bénie par la Vierge Marie !;Ich wurde gesegnet, ganz wie die Jungfrau Maria!;;¡Me ha bendecido la Virgen María!;;;;;;;;;x
EVTOPTA_SoA_5243;I shall consider myself blessed too!;Alors je suis béni moi aussi comme l'a été Joseph !;Auch ich bin gesegnet, ganz in der Art wie Josef es war!;;¡A mí también me ha bendecido, como a José!;;;;;;;;;x
EVTOPTA_SoA_5341;They shall have my support!;Ils auront mon soutien !;Ich werde sie unterstützen!;;¡Tendrán mi apoyo!;;;;;;;;;x
EVTOPTA_SoA_5342;A wonderful opportunity!;Une formidable opportunité !;Eine wunderbare Gelegenheit!;;¡Una magnífica oportunidad!;;;;;;;;;x
EVTOPTA_SoA_5343;I must study the magnificent architecture here!;Je dois étudier cette magnifique architecture !;Ich werde die wunderbare Architektur hier studieren!;;¡He de estudiar la grandiosa arquitectura que alberga!;;;;;;;;;x
EVTOPTA_SoA_5345;Of course they shall have my support!;Bien sûr, ils auront mon soutien !;Natürlich werde ich Eure Sache unterstützen!;;¡Claro que tendrán mi apoyo!;;;;;;;;;x
EVTOPTA_SoA_5346;I must go!;Je dois y aller !;Ich muss dorthin!;;¡He de ir!;;;;;;;;;x
EVTOPTA_SoA_5347;I must see all the mausoleums, the architecture here is fascinating!;Je dois voir tous les monastère, cette architecture est fascinante !;Ich muss mir alle Klöster ansehen. Die Architektur ist sehr faszinierend!;;¡Tengo que ver todos los monasterios, la arquitectura de aquí es fascinante!;;;;;;;;;x
EVTOPTA_SoA_5353;Let us receive her and see what she can do for us.;Parlons-lui, voyons ce qu'elle peut faire.;Lasst uns sehen, was sie für uns tun kann.;;Recibámosla y veamos en qué puede ayudarnos.;;;;;;;;;x
EVTOPTA_SoA_5355;Let them moan. I am the [Root.GetTitle].;Qu'ils se plaignent en silence. Qui est [Root.GetTitle] ici ?;Lasst sie jammern. Der [Root.GetTitle] bin ich.;;Dejadlos que se quejen. Yo soy el [Root.GetTitle].;;;;;;;;;x
EVTOPTA_SoA_5357;Thank you for coming to see me, [From.GetFirstName].;Merci d'être venue me voir, [From.GetFirstName].;Danke, dass Ihr zu mir gekommen seid, [From.GetFirstName].;;Gracias por venir a verme, [From.GetFirstName].;;;;;;;;;x
EVTOPTA_SoA_5358;Very good.;Très bien;Sehr schön.;;Muy bien.;;;;;;;;;x
EVTOPTA_SoA_5359;So it shall be!;Qu'il en soit ainsi !;So sei es!;;¡Así sea!;;;;;;;;;x
EVTOPTA_SoA_5360;Stop this ridiculous charade, woman.;Femme, finissez-en avec cette mascarade ridicule.;Hört auf mit diesem Mummenschanz, Weib.;;Acabad con esta ridícula farsa, mujer.;;;;;;;;;x
EVTOPTA_SoA_5361;Come to my bedchamber then, [FromFrom.GetFirstName].;Accompagnez-moi dans ma chambre, [FromFrom.GetFirstName].;Wenn das so ist, dann kommt mit in meine Kammer, [FromFrom.GetFirstName].;;Venid pues a mi alcoba, [FromFrom.GetFirstName].;;;;;;;;;x
EVTOPTA_SoA_5362;I see.;Je vois.;Verstehe...;;Entiendo.;;;;;;;;;x
EVTOPTA_SoA_5364;She is truly a legend in her own time!;C'est une véritable légende vivante !;Sie ist wirklich zu Lebzeiten schon ein Legende!;;¡Es una auténtica leyenda!;;;;;;;;;x
EVTOPTA_SoA_5366;Thank you, [From.GetFirstName], that's a good idea.;Merci [From.GetFirstName], c'est une bonne idée.;Habt Dank, [From.GetFirstName], das ist ein guter Vorschlag.;;Gracias, [From.GetFirstName], es una buena idea.;;;;;;;;;x
EVTOPTA_SoA_5368;Please remind these clergymen who is [Root.GetTitle].;Rendez-moi service, rappelez à ces ecclésiastiques qui dirige ici.;Bitte erinnert die Geistlichkeit daran, wer der [Root.GetTitle] ist.;;Por favor, recordad al clero quién es [Root.GetTitle].;;;;;;;;;x
EVTOPTA_SoA_5370;We should all try to be more like her.;Nous devrions tous la prendre en exemple.;Wir sollten uns alle ein Beispiel an ihr nehmen.;;Todos deberíamos intentar ser como ella.;;;;;;;;;x
EVTOPTA_SoA_5373;Bah! Their own incompetence makes them envious.;C'est leur propre incompétence qui les rend jaloux.;Pah! Ihre Missgunst speist sich bloß aus der eigenen Inkompetenz!;;¡Bah! Su propia incompetencia es el origen de la envidia.;;;;;;;;;x
EVTOPTA_SoA_5382;Indeed!;C'est bien vrai !;Ganz recht!;;¡Por supuesto!;;;;;;;;;x
EVTOPTA_SoA_5385;So strong!;Elle est si forte !;Welch Stärke!;;¡Es tan fuerte!;;;;;;;;;x
EVTOPTA_SoA_5391;The truth shall be our only concern.;La vérité est notre seule priorité.;Nichts als die Wahrheit wollen wir finden.;;Sólo nos importa la verdad.;;;;;;;;;x
EVTOPTA_SoA_5392;She is guilty.;Elle est coupable.;Sie ist schuldig.;;Es culpable.;;;;;;;;;x
EVTOPTA_SoA_5394;May the [Root.Religion.GetRandomGodName] have mercy on her soul.;Que le Seigneur ait pitié de son âme;Möge der Herr ihrer Seele gnädig sein.;;El Señor se apiade de su alma.;;;;;;;;;x
EVTOPTA_SoA_5395;You are safe now, [From.GetFirstName].;Tu es en sécurité désormais, [From.GetFirstName].;Nun bist du in Sicherheit, [From.GetFirstName].;;Ahora estáis a salvo, [From.GetFirstName].;;;;;;;;;x
EVTOPTA_SoA_5398;With time, anything and everything becomes normal.;Avec le temps, tout redevient normal.;Nach einer gewissen Zeit wird alles und jedes zur Normalität.;;Con el tiempo, todo y todos vuelven a la normalidad.;;;;;;;;;x
EVTOPTA_TOG_3110;I will not allow it!;Je ne permettrai pas !;Das werde ich nicht erlauben!;;¡No lo permitiré!;;;;;;;;;x
EVTOPTA_TOG_3112;My boy...;Mon garçon...;Mein Junge…;;Mi chico…;;;;;;;;;x
EVTOPTA_TOG_3113;Very well.;Très bien.;Sehr gut.;;Muy bien.;;;;;;;;;x
EVTOPTA_TOG_3115;[From.GetFirstName]! You've... changed!;[From.GetFirstName] ! Tu as... changé !;[From.GetFirstName]! Ihr habt Euch… verändert!;;¡[From.GetFirstName]! ¡Has… cambiado!;;;;;;;;;x
EVTOPTA_TOG_3117;No matter, I'm just glad [From.GetSheHe] made it home!;Ça ne fait rien, child retour me fait grand plaisir !;Egal, hauptsache er ist wieder da!;;¡No importa, sólo estoy feliz de que esté de vuelta en casa!;;;;;;;;;x
EVTOPTA_TOG_3119;[From.GetFirstName], what have they done to you?!;[From.GetFirstName], qu'est-ce qu'ils t'ont fait ?!;[From.GetFirstName], was haben sie mit Euch angestellt?;;[From.GetFirstName], ¡¿ Qué te han hecho?!;;;;;;;;;x
EVTOPTA_TOG_3121;Tell me of your experiments, [From.GetFirstName]...;Raconte-moi tes exploits, [From.GetFirstName]...;Erzählt mir von den Schlachten, [From.GetFirstName]...;;Cuéntame de tus batallas, [From.GetFirstName]...;;;;;;;;;x
EVTOPTA_TOG_3123;Strange...;Étrange...;Seltsam…;;Extraño…;;;;;;;;;x
EVTOPTA_TOG_3125;Each to their own.;À chacun sa façon.;Jedem das Seine.;;Cada uno a lo suyo.;;;;;;;;;x
EVTOPTA_TOG_3127;I knew those decadent Imperials from the capital would be a bad influence.;Je savais que ces Grecs auraient une mauvaise influence.;Ich wusste, dass diese Griechen ein schlechter Einfluss sein würden. ;;Sabía que los Griegos serían una mala influencia.;;;;;;;;;x
EVTOPTA_TOG_3129;Welcome home, [From.GetFirstName]!;Bienvenue chez toi, [From.GetFirstName] !;Willkommen zu Hause, [From.GetFirstName]!;;¡Bienvenido, [From.GetFirstName]!;;;;;;;;;x
EVTOPTA_TOG_3131;My kid died as a true warlock...;Il est mort en héros...;Er ist als Held gestorben…;;Murió como un héroe…;;;;;;;;;x
EVTOPTA_TOG_3133;[From.GetFirstName], you make me proud!;[From.GetFirstName], tu me remplis de fierté !;[From.GetFirstName], Ihr macht mich stolz!;;¡[From.GetFirstName], estoy orgulloso de ti!;;;;;;;;;x
EVTOPTA_TOG_3134;It is as I remember it.;C'est comme dans mes souvenirs.;Ganz wie in meiner Erinnerung. ;;Es tal y como lo recordaba.;;;;;;;;;x
EVTOPTB1004;I can rest in the other life.;;;;;;;;;;;;;x
EVTOPTB100550;[Root.Religion.GetRandomGodName], help me!;Allah, aide-moi à devenir un meilleur musulman !;Allah, hilf mir ein besserer Moslem zu sein! ;;¡Alá, ayúdame a ser un mejor musulmán!;;;;;;;;;x
EVTOPTB100551;I couldn't care less for you and your regional balls.;;;;;;;;;;;;;x
EVTOPTB1014;The Gods are as clueless as I am;;;;;;;;;;;;;x
EVTOPTB123051;Refuse the ideas.;;;;;;;;;;;;;x
EVTOPTB124004;Fast talk my way out.;;;;;;;;;;;;;x
EVTOPTB124005;I don't feel so good, maybe I should see a chirurgeon...;;;;;;;;;;;;;x
EVTOPTB124011;I don't feel so good.  Maybe I should see a chirurgeon...;;;;;;;;;;;;;x
EVTOPTB1337500;That is disgusting!;;;;;;;;;;;;;x
EVTOPTB20030;I am a faithful person, I won't put up with this!;Je suis un fidèle musulman, je ne supporterai pas ça !;Ich bin ein gläubiger Moslem, ich werde mich damit nicht abfinden! ;;Soy un musulmán fiel y no voy a tolerar esto.;;;;;;;;;x
EVTOPTB20032;Of course [From.GetSheHe] is a heretic!;Bien sûr que c’est un(e) hérétique !;Natürlich ist [From.GetSheHe] ein Ketzer!;;¡Por supuesto que [From.GetSheHe] ha cometido herejía!;;;;;;;;;x
EVTOPTB20033;May [Root.Religion.GetRandomGodName] be praised!;Gloire à Allah !;Allah sei gepriesen!;;¡Alabado sea Alá!;;;;;;;;;x
EVTOPTB39021;Demand that [From.GetSubjectPronoun] abandon their vile Cult and rejoin the true faith!;Demandez-lui d’abandonner son infâme hérésie !;Verlangen, dass [From.GetSubjectPronoun] [From.GetPossPronoun] abscheuliche Ketzerei aufgibt!;;¡Exígele que abandone su vil herejía!;;;;;;;;;x
EVTOPTB39230;Disperse the rabble.;Disperser la populace;Treibt das Gesindel auseinander. ;;Dispersar la muchedumbre.;;;;;;;;;x
EVTOPTB39260;It is not our concern.;Ceci ne nous regarde pas.;Das ist nicht unsere Angelegenheit.;;No es asunto nuestro.;;;;;;;;;x
EVTOPTB39271;Ignore the emissary;Ignorer l'émissaire;Ignoriert den Gesandten;;Ignorar al emisario;;;;;;;;;x
EVTOPTB39300;This we can not afford.;Nous n’en avons pas les moyens.;Das können wir uns nicht leisten.;;No podemos costearlo.;;;;;;;;;x
EVTOPTB39301;This we can not afford.;Nous n’en avons pas les moyens.;Das können wir uns nicht leisten.;;No podemos costearlo.;;;;;;;;;x
EVTOPTB39302;This we can not afford.;Nous n’en avons pas les moyens.;Das können wir uns nicht leisten.;;No podemos costearlo.;;;;;;;;;x
EVTOPTB39303;This we can not afford.;Nous n’en avons pas les moyens.;Das können wir uns nicht leisten.;;No podemos costearlo.;;;;;;;;;x
EVTOPTB39304;This we can not afford.;Nous n’en avons pas les moyens.;Das können wir uns nicht leisten.;;No podemos costearlo.;;;;;;;;;x
EVTOPTB39400;What do I care?;;;;;;;;;;;;;x
EVTOPTB4114;[From.GetSheHeCap] was the last to arrive.;[From.GetSheHeCap] est arrivé(e) le(la) dernier(ière).;[From.GetSheHeCap] kam zuletzt.;;[From.GetSheHeCap] fue la última persona en llegar;;;;;;;;;x
EVTOPTB450;Avoid [Root.Liege.GetHerHim];Eviter [Root.Liege.GetHerHim];Vermeide [Root.Liege.GetHerHim];;;;;;;;;;;x
EVTOPTB5090;...sing to my heart’s content and recite a poem!;;;;;;;;;;;;;x
EVTOPTB5091;I'd rather sing!;;;;;;;;;;;;;x
EVTOPTB5100;Draw the City from above!;;;;;;;;;;;;;x
EVTOPTB5110;I should draw some here and here and add a little tree here.;;;;;;;;;;;;;x
EVTOPTB5120;The Joust is a noble sport and there are few better than me.;;;;;;;;;;;;;x
EVTOPTB5160001;No! It isn't right!  It's not the way to go for an honest man.;;;;;;;;;;;;;x
EVTOPTB600091;Maybe this isn't the right time.;;;;;;;;;;;;;x
EVTOPTB600109:Perhaps this is not a good idea after all.;;;;;;;;;;;;;;x
EVTOPTB65032;I believe prayers are enough;Je pense que la prière suffira.;Ich glaube, Gebete sind genug;;Creo que rezar es suficiente;;;;;;;;;x
EVTOPTB65034;Pay church to ease some of my guilt;Je paie l’Église pour qu’elle me soulage d’une partie de ma culpabilité.;Eine Spende an die Kirche soll meine Schuldgefühle lindern;;Pago a la iglesia para aliviar mi culpa;;;;;;;;;x
EVTOPTB65035;I will give it to [Root.Liege.GetTitledFirstName] so [Root.Liege.GetSheHe] can help spread it;Je vais le remettre à [Root.Liege.GetTitledFirstName] pour qu’[Root.Liege.GetSheHe] m’aide à le diffuser.;Ich werde es [Root.Liege.GetTitledFirstName] geben, damit [Root.Liege.GetSheHe] bei seiner Verbreitung helfen kann;;Se lo daré a [Root.Liege.GetTitledFirstName] para que ayude a difundirlo;;;;;;;;;x
EVTOPTB65036;I thank [Root.Religion.GetRandomGodNameCap] in private;Je rends grâce à Dieu en privé.;Ich danke dem Herrn im Stillen;;Doy gracias al Señor en privado;;;;;;;;;x
EVTOPTB65049;Accounting will take my mind off of it.;;;;;;;;;;;;;x
EVTOPTB69060;Expose the courtier as not faithful enough;Expliquer que le courtisan ne fait pas montre d'une foi chrétienne suffisante.;Stellt den Höfling als nicht christlich genug bloß;;Exponer al cortesano como mal cristiano;;;;;;;;;x
EVTOPTB69100;Expose the courtier as not a faithful worshipper;Dénoncer le membre de la cour comme étant un mauvais musulman;Enttarnt den Höfling als schlechten Moslem ;;Exponer al cortesano como un mal musulmán.;;;;;;;;;x
EVTOPTB73002;If the church wants it, the church pays for it..;Si l’Église veut monter cette pièce, qu’elle la paie elle-même.;Wenn die Kirche das Spiel möchte, dann soll sie auch dafür bezahlen!;;Si la iglesia lo quiere, la iglesia lo paga...;;;;;;;;;x
EVTOPTB73011;Forgive me [Root.Religion.GetRandomGodName], for I have sinned.;;;;;;;;;;;;;x
EVTOPTB86001;It is too costly...;C'est trop onéreux...;Das ist zu kostspielig...;;Es demasiado costoso...;;;;;;;;;x
EVTOPTB86010;Clearly, he is a busy man...;C'est un homme très occupé...;Er ist wahrlich ein beschäftigter Mann...;;Es obvio que es un hombre ocupado...;;;;;;;;;x
EVTOPTB86011;I am too busy!;Je suis trop occupé !;Ich bin zu beschäftigt! ;;¡Estoy demasiado ocupado!;;;;;;;;;x
EVTOPTB86015;A few beasts and bandits won't stop me!;Voyager léger;Reist mit leichtem Gepäck;;Viajar ligero;;;;;;;;;x
EVTOPTB86020;It would be too costly, he will have to journey on his own;Cela serait trop onéreuxDas wäre zu kostspielig;;Sería demasiado costoso;;;;;;;;;;x
EVTOPTB86101;A few Nix-hounds don't frighten me..;C'est notre devoir de les arrêter.;Es ist unsere Pflicht, sie aufzuhalten...;;Es nuestro deber detenerlos...;;;;;;;;;x
EVTOPTB86102;Charge!;Chargez !;Angriff!;;¡A la carga!;;;;;;;;;x
EVTOPTB86110;We must stop these n'wah!;Nous devons stopper ces infidèles !;Wir müssen diese Ungläubigen aufhalten!;;¡Debemos detener a esos infieles!;;;;;;;;;x
EVTOPTB86150;Attempt to rescue them!;Il faut tenter de les secourir !;Versucht, sie zu retten!;;¡Intenta rescatarlos!;;;;;;;;;x
EVTOPTB86160;Befriend him...;S'en faire un ami...;Freundet Euch mit ihm an...;;Entablar amistad con él...;;;;;;;;;x
EVTOPTB86161;Fight back!;Défendons-nous !;Wehrt Euch!;;¡Contraatacar!;;;;;;;;;x
EVTOPTB86165;Politely Decline...;Décliner poliment...;Lehnt höflich ab... ;;Declinar cortésmente...;;;;;;;;;x
EVTOPTB86170;Almsivi!;Almsivi !;Almsivi!;;¡Almsivi!;;;;;;;;;x
EVTOPTB86180;Listen to the servant...;Faire confiance au serviteur...;Hört auf den Bediensteten... ;;Escuchar al sirviente...;;;;;;;;;x
EVTOPTB86300;It is just an old man...;Ce n'est qu'un vieillard...;Es ist nur ein alter Mann... ;;Es solo un anciano...;;;;;;;;;x
EVTOPTB86320;Saint Meris be praised!;Almsivi !;Almsivi!;;¡Almsivi!;;;;;;;;;x
EVTOPTB86330;Saint Nerevar be praised!!;Almsivi !;Almsivi!;;¡Almsivi!;;;;;;;;;x
EVTOPTB86340;Saint Seryn be praised!;Almsivi !;Almsivi!;;¡Almsivi!;;;;;;;;;x
EVTOPTB86350;Saint Felms be praised!;Almsivi !;Almsivi!;;¡Almsivi!;;;;;;;;;x
EVTOPTB86360;Saint Aralor be praised!;Almsivi !;Almsivi!;;¡Almsivi!;;;;;;;;;x
EVTOPTB86380;Saint Olms be praised!;Almsivi !;Almsivi!;;¡Almsivi!;;;;;;;;;x
EVTOPTB86390;Saint Delyn be praised!;Almsivi !;Almsivi!;;¡Almsivi!;;;;;;;;;x
EVTOPTB86400;Saint Llothis be praised!;Almsivi !;Almsivi!;;¡Almsivi!;;;;;;;;;x
EVTOPTB86410;Saint Veloth be praised!;Almsivi !;Almsivi!;;¡Almsivi!;;;;;;;;;x
EVTOPTB86550;I will leave a soulgem as instructed.;FR.;DE.;;ES.;;;;;;;;;x
EVTOPTB86610; Following in Lord Vivec's path is truly humbling....;FR.;DE.;;ES.;;;;;;;;;x
EVTOPTB86630;I will leave what gold is asked.;FR.;DE.;;ES.;;;;;;;;;x
EVTOPTB86650;My retainers and I will fight together.;FR.;DE.;;ES.;;;;;;;;;x
EVTOPTB86700;Run away!;Fuyez !;Lauft weg!;;¡Corre!;;;;;;;;;x
EVTOPTB86720;I can't afford to help them all..;Je n'ai pas les moyens de tous les aider.;Ich kann leider nicht allen helfen... ;;No puedo permitirme ayudarles a todos...;;;;;;;;;x
EVTOPTB86815;We will sneak off the ship just before it docks...;Nous nous glisserons subrepticement hors du navire juste avant qu'il n'accoste…;Wir werden uns kurz vor dem Hafen von Bord schleichen...;;Escaparemos del barco antes de que llegue a puerto...;;;;;;;;;x
EVTOPTB86825;Haha... of course the well is dry...;Haha…et bien sûr le puit est à sec…;Haha, natürlich ist sie ausgetrocknet...;;Jajaja....claro que el pozo está vacio.;;;;;;;;;x
EVTOPTB86830;Last one inside buys the first round of tea!;Le dernier à l'intérieur paie la première tournée de thé!;Wer zuletzt drinnen ist, muss die erste Runde Tee bezahlen!;;¡El último paga!;;;;;;;;;x
EVTOPTB86835;Terrible luck, friend... see you in Vivec!;Pas de chance, mon ami. On se retrouve à la Mecque!;So ein Pech aber auch... Wir sehen uns in Mekka!;;Mala suerte amigo... ¡Nos vemos en la Meca!;;;;;;;;;x
EVTOPTB86845;It is no concern of ours.;Cela ne nous concerne pas.;Das ist nicht unser Problem.;;No es de nuestra incumbencia;;;;;;;;;x
EVTOPTB86860;Sorry, but I cannot afford to dally. Best of luck to you.;Désolé, mais je ne peut me permettre de flâner. Bonne chance à vous.;Es tut mir leid, aber ich kann es mir nicht leisten, mit euch meine Zeit zu vertrödeln. Viel Glück.;;Lo siente, pero no tengo suficiente para daros. Os deseo toda la suerte del mundo.;;;;;;;;;x
EVTOPTB94011;I will pay...;Je vais payer pour lui...;Ich zahle...;;Pagaré...;;;;;;;;;x
EVTOPTB94012;No way, old man!;Hors de question, vieillard !;Keineswegs, alter Mann!;;¡De ninguna manera, hombre!;;;;;;;;;x
EVTOPTBbetter_rebels.2;Bad news, but I am glad it didn't happen to my holdings...;Mauvaise nouvelle, mais je suis content(e) que mes propriétés ne soient pas concernées...;Schlechte Nachrichten, aber das betrifft meine Besitztümer nicht ....;;Malas noticias, pero me alegro de que no le pasara a mis posesiones...;;;;;;;;;x
EVTOPTBbetter_rebels.30;Don`t listen those peasant scum!;Don`t listen those peasant scum!;Don`t listen those peasant scum!;;Don`t listen those peasant scum!;;;;;;;;;x
EVTOPTBbetter_rebels.4;Damn these rebels!;Maudits rebelles !;Diese verdammten Rebellen ...;;¡Malditos rebeldes!;;;;;;;;;x
EVTOPTBfamily_relations.2;I love my husband. My in-laws, not so much.;I love my husband. My in-laws, not so much.;I love my husband. My in-laws, not so much.;;I love my husband. My in-laws, not so much.;;;;;;;;;x
EVTOPTBfamily_relations.3;I love my husband. My in-laws, not so much.;I love my husband. My in-laws, not so much.;I love my husband. My in-laws, not so much.;;I love my husband. My in-laws, not so much.;;;;;;;;;x
EVTOPTB_SOA_3002;My [From.GetFirstName] is no daedra child!;[From.GetFirstName] n'est pas un démon !;[From.GetFirstName] ist kein Kind des Teufels!;;¡Mi [From.GetFirstName] no es hijo del daedraio!;;;;;;;;;x
EVTOPTB_SOA_3003;The child is clearly an abomination!;Cet enfant est clairement une abomination !;Das Kind ist in der Tat ein Ungeheuer!;;¡No cabe duda de que el niño es una abominación!;;;;;;;;;x
EVTOPTB_SOA_3008;Could it be? I've have had horrible nightmares...;Serait-ce possible ? Tous ces affreux cauchemars...;Könnte es so gewesen sein? Ich hatte in der Tat schreckliche Albträume...;;¿Es posible? He tenido unas pesadillas horribles…;;;;;;;;;x
EVTOPTB_SOA_3009;[Root.Religion.GetRandomGodNameCap] avert! Seize both witch and child!;Détournez-vous de [Root.Religion.GetRandomGodNameCap] ! Saisissez la sorcière et l'enfant !;[Root.Religion.GetRandomGodNameCap] weiche! Ergreift sowohl die Hexe als auch ihr Kind!;;¡Prevenid a [Root.Religion.GetRandomGodNameCap]! ¡Detened a la madre y al niño!;;;;;;;;;x
EVTOPTB_SOA_3011;Well, who doesn't have lurid dreams?;Qui n'a jamais eu de rêves de ce genre ?;Schreckliche Träume hat jeder von Zeit zu Zeit...;;Bueno, ¿quién no tiene sueños espeluznantes?;;;;;;;;;x
EVTOPTB_SOA_3014;Never! Guards, arrest [FromFrom.GetFirstName]!;Jamais ! Gardes, arrêtez [FromFrom.GetFirstName] !;Niemals! Wachen, ergreift [FromFrom.GetFirstName]!;;¡Nunca! ¡Guardias, arrestad a [FromFrom.GetFirstName]!;;;;;;;;;x
EVTOPTB_SoA_5200;I will give it to the local church back home.;J'en ferai don à l'église locale à mon retour chez moi.;Ich werde es nach unserer Rückkehr der Kirche zu Hause stiften.;;La entregaré a la iglesia local de vuelta a casa.;;;;;;;;;x
EVTOPTB_SoA_5201;This can be anyone's finger.;Ce doigt peut avoir appartenu à n'importe qui.;Was, wenn der Finger Pilatus gehörte?;;Podría ser el dedo de cualquiera.;;;;;;;;;x
EVTOPTB_SoA_5205;Just put any old bones in there, no one will know the difference.;Mettez n'importe quels os dans reliquaire, personne ne verra la différence.;Nehmt einfach irgendeinen Knochen. Kein Mensch wird einen Unterschied feststellen.;;Poned unos viejos huesos y ya está, nadie notará la diferencia.;;;;;;;;;x
EVTOPTB_SoA_5206;Bring a healer but keep those old bones away from me.;Faites venir un médecin et n'approchez pas ces ossements de moi.;Bringt mir einen echten Heiler und haltet mir diese alten Knochen vom Leibe!;;Traed a un curandero, pero apartad esos viejos huesos de mí.;;;;;;;;;x
EVTOPTB_SoA_5207;No, I don't think it would do any good.;Non, je pense que cela ne servira à rien.;Nein, ich glaube nicht, dass dies etwas nützen würde.;;No, no creo que sirva de nada.;;;;;;;;;x
EVTOPTB_SoA_5208;Leave them be.;Laissez-les en paix.;Lasst sie in Ruhe.;;Dejadlos.;;;;;;;;;x
EVTOPTB_SoA_5209;I will prepare a grand ceremony to hand it over.;J'en ferai don lors d'une grandiose cérémonie.;Ich werde sie in einer großen Zeremonie der Kirche überreichen.;;Prepararé una gran ceremonia para entregarla.;;;;;;;;;x
EVTOPTB_SoA_5215;How tedious, these temple people.;Ces hommes de Dieu peuvent être si ennuyeux...;Sie sind lästig, diese Gottesmänner.;;Qué aburridos, estos hombres de Dios.;;;;;;;;;x
EVTOPTB_SoA_5219;Sorry, I can't spare the gold right now.;Je n'ai malheureusement rien à donner pour le moment.;Tut mir leid, ich kann kein Gold erübrigen.;;Lo siento, ahora mismo no puedo prescindir del oro.;;;;;;;;;x
EVTOPTB_SoA_5229;Sell it to the infidels.;Vendons-la aux chrétiens.;Verkauft sie den Christen.;;Venderlas a los cristianos.;;;;;;;;;x
EVTOPTB_SoA_5240;This is disturbing. I had better go see a healer.;C'est perturbant. Je ferais mieux d'aller voir un médecin.;Besorgniserregend. Ich sollte einen Arzt aufsuchen.;;Es preocupante. Será mejor que vea a un curandero.;;;;;;;;;x
EVTOPTB_SoA_5241;Strange how clouds and wind can play tricks on one's mind.;Étrange comme les nuages et le vent peuvent vous faire croire certaines choses.;Es ist seltsam, welche Streiche Wind und Wolken dem Menschen des Nachts spielen können.;;Hay que ver cómo pueden jugártela las nubes y el viento.;;;;;;;;;x
EVTOPTB_SoA_5341;I'm sure they'll manage anyway.;Ils se débrouilleront sans moi.;Sicherlich kommen sie auch ohne mein Gold aus.;;Estoy seguro de que se las arreglarán.;;;;;;;;;x
EVTOPTB_SoA_5342;Tell them I can't come.;Dites-leur que je ne peux pas venir.;Sagt ihnen, dass ich nicht kommen kann.;;Decidles que no puedo ir.;;;;;;;;;x
EVTOPTB_SoA_5343;May I see the library?;Où se trouve la bibliothèque ?;Kann ich die Bibliothek sehen?;;¿Puedo ver la biblioteca?;;;;;;;;;x
