EKArdor120;A gate to Oblivion opens up and a small army of Daedric warriors storm out. "In the name of [From.Offmap.Ruler.GetFullName], we serve you, [Root.GetBestName]." The Oblivion gate collapses in on itself, but the warriors remain and stand at the ready.;;;;;;;;;x
EKArdor120Accept;Excellent!;;;;;;;;;x
EKArdor130;I start to feel an unusual sensation, and glance at my hands. Sinew and skin are rebuilding before my eyes, looking like they did at the moment my transformation into Lichdom was first completed.;;;;;;;;;x
EKArdor130Accept;My decay is cured!;;;;;;;;;x
EKArdor131A;The wretched price of undeath is too great for me to pay. I have invoked Clavicus Vile, Prince of Wishes, and he responds to my request, restoring my flesh to pristine condition. "Right," Clavicus says. "There you are! Decay halted and reversed. As good as new.";;;;;;;;;x
EKArdor131B;The wretched price of undeath is too great for me to pay. I have invoked Clavicus Vile, Prince of Wishes, and he responds to my request, rending the flesh from my body and leaving only bone! "And there it is," Clavicus notes with a laugh. "Your decay is gone! And you've lost some weight.";;;;;;;;;x
EKArdor131OptA;My decay is cured!;;;;;;;;;x
EKArdor131OptB;I am a skeleton!;;;;;;;;;x
EKArdor133;Looking to undo the decay that I suffer, I have called upon Namira. But rather than curing my decay, she offers me a choice. "It is true that I can cure this," Namira notes, "There is no reason to. I can ensure this decay never ends - that you will not rot away for good, but forever putrefy. Choose this, and you shall have my favor.;;;;;;;;;x
EKArdor133OptA;Just cure the decay. I have no wish to remain like this!;;;;;;;;;x
EKArdor133OptATooltip;Your decay is cured and you return to normal...for now.;;;;;;;;;x
EKArdor133OptB;I accept your offer!;;;;;;;;;x
EKArdor133OptBTooltip;Your decay is held in stasis, never to worsen but never to be cured.;;;;;;;;;x
EKArdor135;To stop my foul decay, I have petitioned Peryite, Prince of Pestilence, for assistance. "Look upon your body," Peryite says, as my body is refreshed before my very eyes. "And so as this ailment ends, yet more curses arise upon the mortal plane." When I return home, my guards inform me that hordes of monsters and beasts have suddenly taken residence within the realm.;;;;;;;;;x
EKArdor135OptA;A small price to pay for a cure for decay.;;;;;;;;;x
EKArdor200;[From.Offmap.Ruler.GetFirstName] speaks to me with purpose. "So you, [Root.GetFirstName], wish me to extend my might and conquer Nirn? Yes, this can be done. And I shall do it. But realize this, mortal - these Daedra that I shall send ultimately serve in my name, not yours. You are but my emissary. You may rule this world, but only at my discretion!" At that, a great gate to Oblivion erupted from the ground. Across the horizon, I could see another. And then another. And from each, an army of Lesser Daedra rushed out.;;;;;;;;;x
EKArdor200Accept;I am unstoppable!;;;;;;;;;x
EKArdor210Title;Daedric Invasion!;;;;;;;;;x
EKArdor210;Reports are coming in from the lands of [From.GetFirstName] of something frightening - gates to Oblivion have begun to spring up out of nowhere, with hordes of ravenous Daedra pouring out and laying waste to the surrounding countryside. The Daedra are united under the banner of [From.GetFirstName], who appears not to be acting independently, but as an agent of [FromFrom.Offmap.Ruler.GetFirstName], who allegedly seeks to conquer the mortal world and rule over it eternally!;;;;;;;;;x
EKArdor210OptA;I will submit to [FromFrom.Offmap.Ruler.GetFirstName]'s rule!;;;;;;;;;x
EKArdor210OptB;I will follow [FromFrom.Offmap.Ruler.GetFirstName], but in secret...;;;;;;;;;x
EKArdor210OptC;I will keep up appearances, but I have no wish to follow [FromFrom.Offmap.Ruler.GetFirstName].;;;;;;;;;x
EKArdor210OptD;Time to ready for the coming storm...;;;;;;;;;x
EKInvasionResolution60;The Daedra have me surrounded, but their numbers grant them no advantage - I slaughter them all. After the battle, I sense that there is more to be done.;;;;;;;;;x
EKInvasionResolution60Accept;[FromFrom.GetBestName] must be vanquished!;;;;;;;;;x
EKTribunal15;To the [GetFromRootCompliment] [Root.GetFirstName],\n\nIt is with great appreciation that I accept your charitable donation to the Temple. I assure you that this act of kindness will not go unnoticed - or be forgotten.\n\nSigned, [From.GetBestName];;;;;;;;;x
EKTribunal15Accept;Excellent.;;;;;;;;;x
EKTribunal25;I've just commissioned a mural of [From.Offmap.Ruler.GetFirstName] that will, hopefully, succeed in capturing [From.Offmap.Ruler.GetHerHis] stately elegance. It will be some time before the artists arrive at my court to begin their assignment.;;;;;;;;;x
EKTribunal25Accept;I hope the artists hurry up!;;;;;;;;;x
EKTribunal27;The painters have finally arrived and have begun outlining the mural. Before they commit to actually painting it, however, they've asked what sorts of materials I would like them to use in producing the painting.;;;;;;;;;x
EKTribunal27OptA;I'm on a budget. Use cheap, basic pigments.;;;;;;;;;x
EKTribunal27OptB;Let's use something eye-catching.;;;;;;;;;x
EKTribunal27OptC;I want paint made with gold and crushed gemstones!;;;;;;;;;x
EKTribunal29;The painting is nearly done. There are just a few final details that need to be worked out - in particular, [FromFromFrom.Offmap.Ruler.GetFirstName] face. A respected master painter has caught word of our project and has volunteered to finish the mural...for a price.;;;;;;;;;x
EKTribunal29OptA;No, I don't think we'll be doing that.;;;;;;;;;x
EKTribunal29OptB;By all means! Your assistance would be appreciated.;;;;;;;;;x
EKTribunal29OptC;I am a master painter in my own right. I will handle this!;;;;;;;;;x
EKTribunal30A1;The mural is finally complete! The unveiling ceremony seems to go well, although the guests remark that the portrayal of Lady Almalexia is rather pedestrian. Nonetheless, a representative sent by Ayem assures me that my gesture of piety will not be forgotten.;;;;;;;;;x
EKTribunal30A2;The mural is finally complete! At the unveiling ceremony, the painting of Lady Almalexia is revealed to a round of applause - the guests agree that the finished product is a fine representation of Mother Morrowind. A pleased representative sent by Ayem informs me that this work of art has earned me some recognition.;;;;;;;;;x
EKTribunal30A3;The mural is finally complete! During the unveiling ceremony, the audience responds to the painting of Lady Almalexia with thunderous applause. "Awe-inspiring" is one of the many complimentary words used to describe the work of art. A representative sent by Ayem is greatly impressed, and explains to me that my "exemplary portrayal" of Mother Morrowind would be worthy of display in her own temple!;;;;;;;;;x
EKTribunal30B1;The mural is finally complete! The unveiling ceremony seems to go well, although the guests remark that the portrayal of Sotha Sil is rather pedestrian. Nonetheless, a representative sent by Seht assures me that my gesture of piety will not be forgotten.;;;;;;;;;x
EKTribunal30B2;The mural is finally complete! At the unveiling ceremony, the painting of Sotha Sil is revealed to a round of applause - the guests agree that the finished product is a fine representation of the Sorcerer. A pleased representative sent by Seht informs me that this work of art has earned me some recognition.;;;;;;;;;x
EKTribunal30B3;The mural is finally complete! During the unveiling ceremony, the audience responds to the painting of Sotha Sil with thunderous applause. "Awe-inspiring" is one of the many complimentary words used to describe the work of art. A representative sent by Seht is greatly impressed, and explains to me that my "exemplary portrayal" of the Sorcerer would be worthy of display in the Clockwork City itself!;;;;;;;;;x
EKTribunal30C1;The mural is finally complete! The unveiling ceremony seems to go well, although the guests remark that the portrayal of Lord Vivec is rather pedestrian. Nonetheless, a representative sent by Vehk assures me that my gesture of piety will not be forgotten.;;;;;;;;;x
EKTribunal30C2;The mural is finally complete! At the unveiling ceremony, the painting of Lord Vivec is revealed to a round of applause - the guests agree that the finished product is a fine representation of the Poet. A pleased representative sent by Vehk informs me that this work of art has earned me some recognition.;;;;;;;;;x
EKTribunal30C3;The mural is finally complete! During the unveiling ceremony, the audience responds to the painting of Lord Vivec with thunderous applause. "Awe-inspiring" is one of the many complimentary words used to describe the work of art. A representative sent by Vehk is greatly impressed, and explains to me that my "exemplary portrayal" of the Poet would be worthy of display in Vivec's own palace!;;;;;;;;;x
EKTribunal30Accept;I stand with the Temple!;;;;;;;;;x
EKTribunal50;At daybreak, guards enter my cell and shackle me, leading me to a platform outside before a gathered crowd that boos my entry. [From.GetBestName] declares that I am to be tried for acts of heresy against the Tribunal Temple. The trial is short, with various witnesses being called to testify at my supposed offenses. At the end, [From.GetFirstName] scowls at me and readies a weapon. "You, [Root.GetFirstName] are judged guilty of all charges, and are hereby sentenced to death! But, I recall the acts of mercy performed by [From.Offmap.Ruler.GetFirstName] and I am inspired. You shall not die today, [Root.GetFirstName]! Remember that [From.Offmap.Ruler.GetFirstName]'s example has spared you!" I am immediately released, and escorted away from a now-cheering crowd.;;;;;;;;;x
EKTribunal50Accept;At least I'm still alive...;;;;;;;;;x
EKTribunal52;In the morning, I preside over a trial for [From.GetBestName] who is accused of acts of heresy against the Tribunal Temple. A number of witnesses appear, each testifying against [From.GetFirstName] in a very brief affair. At the end, [From.GetFirstName] is convicted and the appropriate penalty is nothing less than death. But, I declare to the crowd that [FromFrom.Offmap.Ruler.GetFirstName]'s merciful nature has inspired me, and, emulating the splendid behavior of our Tribune, I hereby release [From.GetFirstName] to roaring applause.;;;;;;;;;x
EKTribunal52Accept;Remember [FromFrom.Offmap.Ruler.GetFirstName]'s example!;;;;;;;;;x
EKTribunal302;Three blessings, [Root.GetFirstName].\n\nI have heard your plea, and I shall personally aid our people. I shall do this expediently, with my utmost resolve, and you and your people will be troubled no longer.\n\nSigned, [From.GetBestName];;;;;;;;;x
EKTribunal302Accept;Wondrous news!;;;;;;;;;x
EKTribunal305Title;[tribune_peacemaker.GetFirstName]'s Quest;;;;;;;;;x
EKTribunal305;The disasters threatening my people have been eradicated seemingly overnight. It is confirmed that [tribune_peacemaker.GetFirstName] traveled through the land, slaughtering all that stood against [tribune_peacemaker.GetHerHim].;;;;;;;;;x
EKTribunal305Accept;How fortuitous!;;;;;;;;;x
EKTribunal310Title;Ordinators Arrive!;;;;;;;;;x
EKTribunal310;My efforts to gain the assistance of the Ordinators have borne fruit. A squadron belonging to the Order of War has arrived in [Root.Capital.GetName], intent on hunting down subversives within the realm. They will also assist any vassals who are sworn to the Temple.;;;;;;;;;x
EKTribunal310Accept;Heresy will be eliminated!;;;;;;;;;x
EKTribunal310Clearance;The Ordinators are dispersed throughout the realm...;;;;;;;;;x
EKTribunal311Title;Ordinators Arrive!;;;;;;;;;x
EKTribunal311;Ordinators originally requested by [From.GetBestName] arrived at court today. They are searching for enemies of the Temple with the intent of promoting religious conversion and suppressing religious unrest.;;;;;;;;;x
EKTribunal311Accept;Interesting...;;;;;;;;;x
EKTribunal311Clearance;The Ordinators are dispersed throughout the realm...;;;;;;;;;x
EKTribunal325Title;Temple Crusaders;;;;;;;;;x
EKTribunal325;As the Temple faithful are threatened, [tribune_crusader.GetFirstName] has rallied an army determined to drive the infidel outlanders away. Noble warriors, battle-hardened mercenaries, summoned Daedra, and hastily-armed pilgrims have all answered the call, mustering in [Root.Capital.GetName] and chomping at the bit to go to battle.;;;;;;;;;x
EKTribunal325Accept;ALTADOON DUNMERI!;;;;;;;;;x
EKTribunal340Title;Almalexia's Grace;;;;;;;;;x
EKTribunal340;[almalexia_here.GetFirstName] appears at my court suddenly, greeting me with a smile. "I have heard your plea, and I am moved," she says. "Fear not, my child. The soul sickness within you can be defeated - and I will be its vanquisher! Magicka pulses from her hands, surrounding me in an aura...and dissipating. Suddenly, I feel an incredible clarity of mind. After I give my thanks, Almalexia bids me farewell and departs.;;;;;;;;;x
EKTribunal340Accept;Soul sickness threatens me no more!;;;;;;;;;x
EKTribunal345Title;Sotha's Mirror;;;;;;;;;x
EKTribunal345;[sothasil_here.GetFirstName] appears before me as if from out of nowhere. "You have asked to be granted power," the Sorcerer remarks. "I will not withhold this from you. I am, after all, a mirror, and this is what you seek - what you need." He casts a spell upon me and nods. "Now, you too, shall be a mirror, reflecting all that is thrown at you." I give my thanks, and Sotha Sil disappears into thin air moments later.;;;;;;;;;x
EKTribunal345Accept;I feel great power coursing within me!;;;;;;;;;x
EKTribunal350Title;Vivec's Touch;;;;;;;;;x
EKTribunal350;While I hold court, [vivec_here.GetFirstName] approaches me. "I see that you are indeed ill, [Root.GetFirstName]. There is no need for you to suffer, or to perish here. Treat your enemies well, and your friends even better - and count yourself among the latter." Vivec touches both of his hands to one of my shoulders, just for a moment. Magicka courses through me and I feel my ailment disperse! He lowers his arms and smiles. We exchange farewells, and the Poet takes his leave.;;;;;;;;;x
EKTribunal350Accept;I feel incredible!;;;;;;;;;x
EKTribunal350Tooltip;All diseases will be removed from [Root.GetBestName].;;;;;;;;;x
Tribunal305Clearance;All provincial disasters across your demesne will be removed.;;;;;;;;;x
EKThras101;To the [GetFromRootInsult] [Root.GetTitledFirstNameWithNick], \n\nThe wise, venerable, indomitable Sublime Majesty [From.Offmap.Ruler.GetTitledName] has heard your offer, and has most wondrously decided to spare you, and your realm, from complete destruction. Serve our Sublime Majesty [From.Offmap.Ruler.GetTitledName] with utmost respect and deference, and [From.Offmap.Ruler.GetSheHe] may see fit to assist you, should you require aid. \nSigned, \n[From.GetTitledName];;;;;;;;;x
EKThras101OptA;May our agreement be mutually beneficial...;;;;;;;;;x
EKThras111;To the [GetFromRootInsult] [Root.GetTitledFirstNameWithNick], \n\nThe wise, venerable, indomitable Sublime Majesty [From.Offmap.Ruler.GetTitledName] has heard your offer, and has most wondrously decided to spare you, and your realm, from complete destruction. Serve our Sublime Majesty [From.Offmap.Ruler.GetTitledName] with utmost respect and deference, and [From.Offmap.Ruler.GetSheHe] may see fit to assist you, should you require aid. \nSigned, \n[From.GetTitledName];;;;;;;;;x
EKThras111OptA;May our agreement be mutually beneficial...;;;;;;;;;x
EKThras301;To the [GetFromRootInsult] [Root.GetTitledFirstNameWithNick], \nThe impeccably brilliant Sublime Majesty [FromFrom.Offmap.Ruler.GetTitledName] has been notified of your plea and graciously accepts your proposal. The envoy named [ek_sload_new_courtier.GetFirstName] has been sent to [From.Capital.GetName] and will serve you forthwith. \n\nSigned, \n[FromFrom.GetTitledName];;;;;;;;;x
EKThras305;To the [GetFromRootInsult] [Root.GetTitledFirstNameWithNick], \nThe impeccably brilliant Sublime Majesty [FromFrom.Offmap.Ruler.GetTitledName] has been notified of your plea and graciously accepts your proposal. The admiral named [ek_sload_new_courtier.GetFirstName] has been sent to [From.Capital.GetName] and will serve you forthwith. \n\nSigned, \n[FromFrom.GetTitledName];;;;;;;;;x
EKThras309;To the [GetFromRootInsult] [Root.GetTitledFirstNameWithNick], \nThe impeccably brilliant Sublime Majesty [FromFrom.Offmap.Ruler.GetTitledName] has been notified of your plea and graciously accepts your proposal. The artificer named [ek_sload_new_courtier.GetFirstName] has been sent to [From.Capital.GetName] and will serve you forthwith. \n\nSigned, \n[FromFrom.GetTitledName];;;;;;;;;x
EKThras313;To the [GetFromRootInsult] [Root.GetTitledFirstNameWithNick], \nThe impeccably brilliant Sublime Majesty [FromFrom.Offmap.Ruler.GetTitledName] has been notified of your plea and graciously accepts your proposal. The spy named [ek_sload_new_courtier.GetFirstName] has been sent to [From.Capital.GetName] and will serve you forthwith. \n\nSigned, \n[FromFrom.GetTitledName];;;;;;;;;x
EKThras317;To the [GetFromRootInsult] [Root.GetTitledFirstNameWithNick], \nThe impeccably brilliant Sublime Majesty [FromFrom.Offmap.Ruler.GetTitledName] has been notified of your plea and graciously accepts your proposal. The wizard named [ek_sload_new_courtier.GetFirstName] has been sent to [From.Capital.GetName] and will serve you forthwith. \n\nSigned, \n[FromFrom.GetTitledName];;;;;;;;;x
EKThras301OptA;Excellent.;;;;;;;;;x
EKThras305OptA;Excellent.;;;;;;;;;x
EKThras309OptA;Excellent.;;;;;;;;;x
EKThras313OptA;Excellent.;;;;;;;;;x
EKThras317OptA;Excellent.;;;;;;;;;x
EKThras351;To the [GetFromRootInsult] [Root.GetTitledFirstNameWithNick], \nThe wise and patient Sublime Majesty [FromFrom.Offmap.Ruler.GetTitledName] has been notified of your plea and graciously accepts your proposal. An Interventionary Unit has been sent to [From.Capital.GetName] and will crush your enemies. \n\nSigned, \n[FromFrom.GetTitledName];;;;;;;;;x
EKThras351OptA;Outstanding!;;;;;;;;;x
EKThras356;To the [GetFromRootInsult] [Root.GetTitledFirstNameWithNick], \nThe wise and patient Sublime Majesty [FromFrom.Offmap.Ruler.GetTitledName] has been notified of your plea and graciously accepts your proposal. An Expeditionary Force has been sent to [From.Capital.GetName] and will crush your enemies. \n\nSigned, \n[FromFrom.GetTitledName];;;;;;;;;x
EKThras356OptA;Outstanding!;;;;;;;;;x
EKOffmapInvasion10;Something horrrible has happened. It started with a few Daedra here and there falling to the ground and fading into the ether. But now all of them are gone...vanished without a trace. My army. My invincible army...;;;;;;;;;x
EKOffmapInvasion10DAlt;All around the world, reports arrive of Daedric hordes fading away. We have not suffered a major attack for days from the forces of the invading Prince, and all their portals to Oblivion seem to have disappeared. It seems the invasion is over. Mundus is safe once again.;;;;;;;;;x
EKOffmapInvasion10Accept;This can't be happening!;;;;;;;;;x
EKOffmapInvasion10Alt;Peace, for the time being...;;;;;;;;;x
EKOFFMAPINVASION10ALT_CT;The Daedric Hordes will §Ydisappear§! and the invading Prince will be greatly weakened for decades...;;;;;;;;;x
EKOffmapInvasion40A;Fast asleep, the peaceful darkness of a night's rest is interrupted by a terrible vision - gates of Oblivion swarming with Daedra, as the world is slowly destroyed. In the midst of this, a voice beyond description calls me to vanquish this evil, and I wake up, sweating.;;;;;;;;;x
EKOffmapInvasion40B;Fast asleep, the peaceful darkness of a night's rest is interrupted by a terrible vision - gates of Oblivion swarming with Daedra, as the world is slowly destroyed. In the midst of this, a voice beyond description calls me to vanquish this evil, and I wake up as a guard unlocks my cell door. "Your ransom's been paid. You're free to leave.";;;;;;;;;x
EKOffmapInvasion40Accept;I need to get some fresh air...;;;;;;;;;x
EKOffmapInvasion55;Just as I step outside, a small group of peasants flee past me, screaming in terror. As I look in the direction they came from, I witness a group of Daedra rushing straight for me! I feel compelled to draw my weapon, and I rush toward the Daedra to meet them.;;;;;;;;;x
EKOffmapInvasion55Accept;I do not fear death this day!;;;;;;;;;x
EKOffmapInvasion57;Several of my scouts have informed me that the would-be hero, [From.GetBestName], is dead at the hands of my army!;;;;;;;;;x
EKOffmapInvasion57Accept;Good riddance!;;;;;;;;;x
EKOffmapInvasion58;The Daedra have me surrounded and the fighting is difficult. I sustain horrible wounds, but eventually slay each and every one of the fiends. Before I can catch my breath, a voice calls out to me.;;;;;;;;;x
EKOffmapInvasion58Accept;Who are you? Show yourself!;;;;;;;;;x
EKOffmapInvasion59;The Daedra have me surrounded, but their numbers grant them no advantage. I slaughter them all without even breaking a sweat. After the battle, a voice calls out to me.;;;;;;;;;x
EKOffmapInvasion59Accept;Who are you? Show yourself!;;;;;;;;;x
EKOffmapInvasion60Desc1;"Impressive. Most impressive. Perhaps you are what I seek...and perhaps I may offer you what you seek. Azura, that ostentatious and self-indulgent fool, believes her champion can conquer this world. She disregards my own power, which she will regret. I, Nocturnal, will grant you a boon, and with it, you will dispatch her champion. Then, with my aid, you will travel to Moonshadow and end this little vanity of hers.";;;;;;;;;x
EKOffmapInvasion60Desc2;"Well now! Where have YOU been all my life? That's a trick question on account of my immortal permanence, in case you wrap your puny little brain around that one, which will lead to imminent and painful DEATH if you try to do it literally! An introduction - I am Sheogorath, Prince of Madness and many things more. Azura is ALWAYS trying to make herself seem more important than she is, and how can you be more important than to cause the end of life as you mortals know it? Maybe we should do something about that. Make a statement! Kill her champion, then pay her a lovely visit for tea and cookies!";;;;;;;;;x
EKOffmapInvasion60Desc3;"You fight bravely, much more so than the so-called 'warriors' who trot out in their armor and flee at the first sign of danger. Perhaps then you are the one who can act as my mortal champion. Boethiah sends forth an army with the intention of conquering the world in which you live. Now is the time for me, Malacath, to strike and have lasting vengeance! With my counsel, you will defeat her champion and banish her army. Only then can you confront him in Attribution's Share, and you WILL succeed with my aid.";;;;;;;;;x
EKOffmapInvasion60Desc4;"They were weaker than you are. Harmless and hapless before you. Yes, you will serve me. I, Molag Bal, Prince of Domination, have use for you. The seditious snake Boethiah dares to claim supremacy on the mortal plane with his worthless army. She is mistaken. Imbued with a taste of my strength, you, mortal, will annihilate his champion. Then I will send you to her realm, where you will make him submit to ME.";;;;;;;;;x
EKOffmapInvasion60Desc5;"You bear in you a true hunter's heart. This is most fortuitous, mortal, for I have a task befitting one of your capabilities. I am Hircine, Lord of the Hunt, and my quarry is Clavicus Vile. He predates upon the mortal world with his army, but now I shall turn the hunt against him. Serve as my hound, sniff out and kill his champion, and then we will begin the chase in Clavicus Vile's own realm. What say you?";;;;;;;;;x
EKOffmapInvasion60Desc6;"You fight bravely, much more so than the so-called 'warriors' who trot out in their armor and flee at the first sign of danger. Perhaps then you are the one who can act as my mortal champion. That craven weasel, Clavicus Vile, no longer content to exploit and befuddle the mortal plane, now aims to conquer it directly. I, Malacath, am not amused. With my counsel, you will defeat his champion and banish his army. Only then can you confront him in his realm, and you WILL succeed with my aid.";;;;;;;;;x
EKOffmapInvasion60Desc7;"Sorry to crash the victory party, mortal. But I think you'll like what I have to offer! I'm Sanguine, Prince of Debauchery, and you're the perfect wingman for what I have in mind. Hermaeus Mora is BORING. How boring is he? So boring that even HE got tired of reading his damn books that he's launched an invasion of Nirn! An unexpected defeat would make his days a little less monotonous, if you catch my drift? But first, I'd like to grant you a little present and deliver some festivities to his mortal champion...";;;;;;;;;x
EKOffmapInvasion60Desc8;"Once more do we meet. Do not be surprised, for every night you dream, you convene with me, Vaermina. I have a task for you, which you will accomplish. The conceited Hermaeus Mora wishes to bathe the world in restless research once his armies have conquered it. This is...an unpleasant thought. I will guide you, and you will put a stop to his proxy's efforts. Then you will go to Apocrypha and you will stop -his- efforts.";;;;;;;;;x
EKOffmapInvasion60Desc9;"Greetings and good day, mortal! A fine job there. But let us skip the pleasantries and get down to business. I am Clavicus Vile, and perhaps we could strike a bargain. I sense that you desire power, and I desire to have Hircine - the insufferable beast that he is - taught a lesson. If I grant you a boon, do for me a favor - KILL his champion to dispel that infernal army of his. Then, I shall send you to the Hunting Grounds. Defeat him there and this charade will be over once and for all.";;;;;;;;;x
EKOffmapInvasion60Desc10;"Well met, mortal. I am Namira, and you may be of use to me. As even the mightiest hunter fells their prey and feasts victoriously, nature takes its toll. The fallen carcass feeds the decomposers, and even the hunter itself eventually is devoured by the jackals and the vultures. So too shall Hircine fall before me. Kill his champion, with my blessing, and then I shall send you to the Hunting Grounds to defeat Hircine himself.";;;;;;;;;x
EKOffmapInvasion60Desc11;"Your ferocity is exceptional. Perhaps I will name you one of my Chosen? I am Boethiah. Frail and stubborn Malacath thinks he can relive lost glories with a conquest of the mortal realm. What folly! One more I will crush him beneath my heel. I will strengthen you, and you will slay his champion. Once this is done, make your way to the Ashpit and deal the final blow that will restore him to humility and prove my supremacy once again.";;;;;;;;;x
EKOffmapInvasion60Desc12;"Greetings and good day, mortal! A fine job there. But let us skip the pleasantries and get down to business. I am Clavicus Vile, and perhaps we could strike a bargain. I sense that you desire power, and I desire to have Malacath - that honourable oaf - shown the error of his ways. He thinks brute strength and forwardness solve everything. Oh, how wrong he is! If I grant you a boon, do for me a favor - KILL his champion to dispel that infernal army of his. Then, I shall send you to the Ashpit. Defeat him there and this charade will be over once and for all.";;;;;;;;;x
EKOffmapInvasion60Desc13;"Sorry to crash the victory party, mortal. But I think you'll like what I have to offer! I'm Sanguine, Prince of Debauchery, and you're the perfect wingman for what I have in mind. It's hard to appreciate good fun until Mehrunes Dagon shows up and decides that he wants to destroy everything! We can't let that happen, now can we? With my help, you'll be putting a stop to that. But first, I'd like to grant you a little present and deliver some festivities to his mortal champion...";;;;;;;;;x
EKOffmapInvasion60Desc14;"Well now! Where have YOU been all my life? That's a trick question on account of my immortal permanence, in case you wrap your puny little brain around that one, which will lead to imminent and painful DEATH if you try to do it literally! An introduction - I am Sheogorath, Prince of Madness and many things more. Now I love wanton destruction as much as the next guy. A little more sometimes. But Mehrunes Dagon is taking it too far with this invasion of his! Maybe we should do something about that. Make a statement! Kill his champion, then pay him a lovely visit for tea and cookies!";;;;;;;;;x
EKOffmapInvasion60Desc15;"Impressive. Most impressive. Perhaps you are what I seek...and perhaps I may offer you what you seek. Mephala thinks of herself as sly and cunning, but her overbearing pride betrays her guile. So much so that now she has thrown away all secrecy to launch this desperate attack. I, Nocturnal, will grant you a boon, and with it, you will dispatch her champion. Then, with my aid, you will travel to the Spiral Skein and end this pathetic display of hers.";;;;;;;;;x
EKOffmapInvasion60Desc16;"And so as the Lesser Daedra defy the balance of the Aurbis, they are put in their place. Greetings, I am Peryite. Oblivion itself is threatened by an imbalance which must be solved. Mephala oversteps her natural bounds of secrecy and this cannot stand. With my aid, you will see to it that this is rectified. Of course, there is the matter of her zealot's invasion force. Kill this champion first, then we shall proceed to the Spiral Skein.";;;;;;;;;x
EKOffmapInvasion60Desc17;"They were weaker than you are. Harmless and hapless before you. Yes, you will serve me. I, Molag Bal, Prince of Domination, have use for you. Meridia expects that she will claim rulership over the mortal world, and believes that she can purify Nirn of my corrupting influence. She is wrong on both accounts. Imbued with a taste of my strength, you, mortal, will annihilate her champion. Then I will send you to her realm, where you will make her submit to ME.";;;;;;;;;x
EKOffmapInvasion60Desc18;"Well met, mortal. I am Namira, and you may be of use to me. The mortal world festers with filth, but the haughty Meridia cares little for this truth. If she succeeds in her bid to secure Nirn as her own, so many of the wretched and unclean will be destroyed. Kill her champion, with my blessing, and then I shall send you to the Colored Rooms to defeat Meridia herself.";;;;;;;;;x
EKOffmapInvasion60Desc19;"Your ferocity is exceptional. Perhaps I will name you one of my Chosen? I am Boethiah. That pompous and naive fool, Molag Bal, believes that this little invasion of his will convince the rest of us of his primacy. He is wrong, and you will show him why. I will strengthen you, and you will slay his champion. Once this is done, make your way to Coldharbour and deal the final blow that will bring him to his knees and leave his tail tucked between his legs.";;;;;;;;;x
EKOffmapInvasion60Desc20;"I bid you greetings, mortal. My name is Meridia. The forces of foul Molag Bal threaten to profane the mortal world in unconscionable ways, and this is an atrocity which I shall not permit. With my protection, track down his champion and purify Nirn of their presence. Then I shall take you to Coldharbour, where you will radiate my cleansing light upon Molag Bal and his abominable servants.";;;;;;;;;x
EKOffmapInvasion60Desc21;"You bear in you a true hunter's heart. This is most fortuitous, mortal, for I have a task befitting one of your capabilities. I am Hircine, Lord of the Hunt, and my quarry is Namira. She believes that this mortal world is hers to take, but she is no more than a lowly scavenger against an apex predator such as myself. Serve as my hound, sniff out and kill her champion, and then we will begin the chase in the Scuttling Void. What say you?";;;;;;;;;x
EKOffmapInvasion60Desc22;"I bid you greetings, mortal. My name is Meridia. The forces of foul Namira threaten to pave the mortal world with the kind of squalor that the undead hordes thrive in. I will not permit this. With my protection, track down her champion and purify Nirn of their presence. Then I shall take you to the Scuttling Void, where you will radiate my cleansing light upon Namira and her abominable servants.";;;;;;;;;x
EKOffmapInvasion60Desc23;"Fair greetings. You have within you a great potential I, Azura, Prince of Dusk and Dawn, wish to unleash upon Nirn for its infinite benefit. Nocturnal has dispatched an army to rule this world, but she overestimates her powers. I wish to send you - enhanced with my own power - after her champion. Put an end to the misguided pawn's actions and I will transport you to the Evergloam. Confront and defeat Nocturnal, and your world will be saved once more.";;;;;;;;;x
EKOffmapInvasion60Desc24;"Salutations little mortal. You may know me as Mephala. You have a certain...violent streak...that may be of some use. It is ironic and ever so sad how Nocturnal claims to care little for this world, yet now she sends her hordes to claim it as her own. Her little act fools no one, least of all, me. With my guidance, you will send her back from whence she came. First, kill the servant who leads her armies. Second, travel to Evergloam and cut Nocturnal down to size. She will not expect this.";;;;;;;;;x
EKOffmapInvasion60Desc25;"Salutations little mortal. You may know me as Mephala. You have a certain...violent streak...that may be of some use. Peryite wears the mask of complacency, pretending to be so concerned with maintaining the traditional hierarchy and status quo, but he basks in hypocrisy, which he will regret. With my guidance, you will send him back from whence he came. First, kill the servant who leads his armies. Second, travel to the Pits and cut Peryite down to size. He will not expect this.";;;;;;;;;x
EKOffmapInvasion60Desc26;"Once more do we meet. Do not be surprised, for every night you dream, you convene with me, Vaermina. I have a task for you, which you will accomplish. Peryite thinks of himself as one who rules with truth and balance and aims to do so in the mortal realm. His ethics are figments of the imagination in dreams, and now I will bring forth a waking nightmare that will shatter his perceived reality. I will guide you, and you will put a stop to his proxy's efforts. Then you will go to Apocrypha and put a stop to this endeavor.";;;;;;;;;x
