ct_kamalfootguardbarracks_desc;The troops who defend Kamal cities are almost all infantry, favouring spears, axes, swords and other weapons that are effective in close-quarters or for defending narrow streets or mountain passes. A squad of such guards are trained and housed in this barracks.;;;;;;;;;;;;;x
ct_khajiitcavalrybarracks_0;Khajiit Cavalry Militia Barracks;;;;;;;;;;;;;x
ct_khajiitcavalrybarracks_1;Khajiit Cavalry Militia Barracks;;;;;;;;;;;;;x
ct_khajiitcavalrybarracks_2;Khajiit Cavalry Militia Barracks;;;;;;;;;;;;;x
ct_khajiitcavalrybarracks_desc;Unlike the other peoples of Tamriel, the Khajiit do not use horses or other beasts for their cavalry. Instead, they rely on four of their quadrupedal phases - the Pahmar, Pahmar-Raht, Senche and Senche-Raht. This barracks offers living quarters for light and heavy "cavalry" alike.;;;;;;;;;;;;;x
ct_khajiitcavalrygrounds_0;Khajiit Cavalry Training Grounds;;;;;;;;;;;;;x
ct_khajiitcavalrygrounds_1;Khajiit Cavalry Training Grounds;;;;;;;;;;;;;x
ct_khajiitcavalrygrounds_desc;These grounds are dedicated to refining the training of the local cavalry. Here, Khajiit cavalry practice their armour-fitting, hone their attack maneuvers and perfect their ferocious charges.;;;;;;;;;;;;;x
ct_mages_1_0;City Mage School;;;;;;;;;;;;;x
ct_mages_1_1;City Mage School;;;;;;;;;;;;;x
ct_mages_1_2;City Mage School;;;;;;;;;;;;;x
ct_mages_1_3;City Mage School;;;;;;;;;;;;;x
ct_mages_1_desc;A school training mages in the ways of war magic. Even a small group of mages can have a profound impact on the battlefield.;;;;;;;;;;;;;x
ct_mages_2_0;Mage Training Yard;;;;;;;;;;;;;x
ct_mages_2_1;Mage Training Yard;;;;;;;;;;;;;x
ct_mages_2_2;Mage Training Yard;;;;;;;;;;;;;x
ct_mages_2_desc;A training yard devoted to mages. Mages require dedicated space to practice their arts to ensure that their deadly spells do not inflict collateral damage.;;;;;;;;;;;;;x
ct_mages_3_0;City Mage Barracks;;;;;;;;;;;;;x
ct_mages_3_1;City Mage Barracks;;;;;;;;;;;;;x
ct_mages_3_2;City Mage Barracks;;;;;;;;;;;;;x
ct_mages_3_3;City Mage Barracks;;;;;;;;;;;;;x
ct_mages_3_desc;A barracks built to house mages skilled in warfare. This improves the city's ability to maintain magical fighters for protection.;;;;;;;;;;;;;x
ct_manepalace;Palace of the Mane;;;;;;;;;;;;;x
ct_manepalace_desc;The palace of the Mane of Elsweyr, where he commands over his subjects.;;;;;;;;;;;;;x
ct_manufactories_0;Township Bakeries;;;;;;;;;;;;;x
ct_manufactories_0_desc;Here the town bakers made bread, pastries, and sweetrolls,(Don't let anyone steal yours);;;;;;;;;;;;;x
ct_manufactories_1;Glassworks;;;;;;;;;;;;;x
ct_manufactories_1_desc;Artisans here mold molten sand into glass.;;;;;;;;;;;;;x
ct_manufactories_2;Weaving Manufactory;;;;;;;;;;;;;x
ct_manufactories_2_desc;In this part of the town furs, pelts, and cotton are sowed into various items.;;;;;;;;;;;;;x
ct_manufactories_3;Metalworks;;;;;;;;;;;;;x
ct_manufactories_3_desc;Here blacksmiths work in hot forges moulding and smelting ore into weapons, jewellery and armour.;;;;;;;;;;;;;x
ct_maormersnakemagic_0;Snake Magic Grounds;;;;;;;;;;;;;x
ct_maormersnakemagic_1;Snake Magic Grounds;;;;;;;;;;;;;x
ct_maormersnakemagic_desc;The snake magick that the Maormer practice allows them to charm and train vicious serpents into loyal guardians, beasts of burdens and mounts for their elite warriors. Here, a group of snake mages ply their craft to provide battle-ready serpents. These mages are also capable fighters and can assist in battle.;;;;;;;;;;;;;x
ct_markets_0;Market Square;;;;;;;;;;;;;x
ct_markets_0_desc;A small market square where vendors peddle their wares.;;;;;;;;;;;;;x
ct_markets_1;Arcades;;;;;;;;;;;;;x
ct_markets_1_desc;An arched passageway with shops on either side.;;;;;;;;;;;;;x
ct_markets_2;Farmers' Market;;;;;;;;;;;;;x
ct_markets_2_desc;A farmers market where farmers from nearby villages sell their produce.;;;;;;;;;;;;;x
ct_markets_3;Bazaar;;;;;;;;;;;;;x
ct_markets_3_desc;A grand bazaar where all kinds of goods are sold from stalls and tents.;;;;;;;;;;;;;x
ct_markets_4;Merchant Guild;;;;;;;;;;;;;x
ct_markets_4_desc;Guilds were legalised by the Guilds Act that was passed by the Tsaesci Potentate, Versidius Shaie. This guild controls commerce and trade within the city.;;;;;;;;;;;;;x
ct_markets_5;Auction House;;;;;;;;;;;;;x
ct_markets_5_desc;A house where unclaimed and unwanted items are sold to the highest bidder.;;;;;;;;;;;;;x
ct_markets_6;Banking House;;;;;;;;;;;;;x
ct_markets_6_desc;A complex where People of the province can store their gold and other valuables.;;;;;;;;;;;;;x
ct_markets_7;Stock Exchange;;;;;;;;;;;;;x
ct_markets_7_desc;An advanced market has been built here where investors can see how their investments in various businesses are doing.;;;;;;;;;;;;;x
ct_militiabarracks_0;Militia Quarters;;;;;;;;;;;;;x
ct_militiabarracks_0_desc;A militia force is a fighting force that is composed of non-professionals. This is their quarters.;;;;;;;;;;;;;x
ct_militiabarracks_1;Small Militia Barracks;;;;;;;;;;;;;x
ct_militiabarracks_1_desc;A militia force is a fighting force that is composed of non-professionals. This is a small barracks used by them.;;;;;;;;;;;;;x
ct_militiabarracks_2;Medium Militia Barracks;;;;;;;;;;;;;x
ct_militiabarracks_2_desc;A militia force is a fighting force that is composed of non-professionals. This is a medium sized barracks used by them.;;;;;;;;;;;;;x
ct_militiabarracks_3;Large Militia Barracks;;;;;;;;;;;;;x
ct_militiabarracks_3_desc;A militia is a fighting force that is composed of non-professionals. This is a large barracks used by them;;;;;;;;;;;;;x
ct_militiabarracks_4;Militia Headquarters;;;;;;;;;;;;;x
ct_militiabarracks_4_desc;The militia headquarters is where the city's militia forces are coordinated from.;;;;;;;;;;;;;x
ct_militiarecruiting_0;Recruitment Signs;;;;;;;;;;;;;x
ct_militiarecruiting_0_desc; Recruitment signs remind people there is always paid work as a soldier or guard.;;;;;;;;;;;;;x
ct_militiarecruiting_1;Recruitment Stands;;;;;;;;;;;;;x
ct_militiarecruiting_1_desc;Stands scattered around the city where recruiters let people know how glorious a life of a soldier is or how honourable it is to maintain order in the city as a guard.;;;;;;;;;;;;;x
ct_militiarecruiting_2;Recruiting Posts;;;;;;;;;;;;;x
ct_militiarecruiting_2_desc;Recruitment posts, opened in some parts of the city, allows those who are interested in joining the guards or the army to be accepted in to service.;;;;;;;;;;;;;x
ct_militiarecruiting_3;Recruiting Bureau;;;;;;;;;;;;;x
ct_militiarecruiting_3_desc;Recruitment Bureau is where everything about the recruitment process is handled.;;;;;;;;;;;;;x
ct_mills_0;Milling Stones;;;;;;;;;;;;;x
ct_mills_0_desc;A milling stone, used for grinding wheat or other grains, is composed of two stones; one stationary, bed stone, and another, running on top of the first, runner stone.;;;;;;;;;;;;x
ct_mills_1;Horse Mills;;;;;;;;;;;;;x
ct_mills_1_desc;A horse mill uses a horse to turn the runner stone, ensuring it turns faster and for a longer time, since horses won't tire out as easily.;;;;;;;;;;;;;x
ct_mills_2;Small Water Mills;;;;;;;;;;;;;x
ct_mills_2_desc;A watermill, built near a moving water, uses a water turbine or water wheel to turn the millstone.;;;;;;;;;;;;;x
ct_mills_3;Large Water Mills;;;;;;;;;;;;;x
ct_mills_3_desc;A large watermill, built near a moving water, uses a water turbine or water wheel to turn the millstone.;;;;;;;;;;;;;x
ct_mills_4;Wind Mills;;;;;;;;;;;;;x
ct_mills_4_desc;A windmill uses the energy of the wind to turn vanes called 'sails' or 'blades' which in turn move the milling stone.;;;;;;;;;;;;;x
ct_mills_5;Milling Guild;;;;;;;;;;;;;x
ct_mills_5_desc;A guild is an association of people of the same trade who control the practice of their craft in a particular settlement. This guild controls milling. Guilds were legalized by the Guilds Act that was passed by the Tsaesci Potentate Versidius Shaie.;;;;;;;;;;;;;x
ct_mills_6;Overshot Wheel;;;;;;;;;;;;;x
ct_mills_6_desc;An overshot mill is a more efficient watermill that uses an overshot wheel to power the process.;;;;;;;;;;;;;x
ct_mills_7;Industrial Mills;;;;;;;;;;;;;x
ct_mills_7_desc;This mill has been industrialized, and grain is ground here in a factory like building.;;;;;;;;;;;;;x
ct_moat_0;Dry Moat;;;;;;;;;;;;;x
ct_moat_0_desc;A moat is a deep and wide ditch around your castle that will slow down the invaders.;;;;;;;;;;;;;x
ct_moat_1;Flooded Moat;;;;;;;;;;;;;x
ct_moat_1_desc;A moat, flooded with water, will force the enemy to either take the bridges or build some themselves.;;;;;;;;;;;;;x
ct_musteringground_0;Small Militia Mustering Grounds;;;;;;;;;;;;;x
ct_musteringground_0_desc;A small mustering ground for the militia where they practice military movements as in small forces.;;;;;;;;;;;;;x
ct_musteringground_1;Medium Militia Mustering Grounds;;;;;;;;;;;;;x
ct_musteringground_1_desc;A medium sized mustering ground allowing for a larger force of militia to practice military movements.;;;;;;;;;;;;;x
ct_musteringground_2;Large Militia Mustering Grounds;;;;;;;;;;;;;x
ct_musteringground_2_desc;Large militia mustering grounds allow the entirety of your militia force to march and practice their military movements at the same time.;;;;;;;;;;;;;x
ct_nightwatch_0;Scattered Night-Watch Posts;;;;;;;;;;;;;x
ct_nightwatch_0_desc;Night-watch posts built in more important parts of the city.;;;;;;;;;;;;;x
ct_nightwatch_1;Dense Night-Watch Posts;;;;;;;;;;;;;x
ct_nightwatch_1_desc;Night-watch posts are now widespread and are all around the city.;;;;;;;;;;;;;x
ct_nightwatch_2;Scattered Night-Watch Towers;;;;;;;;;;;;;x
ct_nightwatch_2_desc;Night-watch posts have been replaced by small towers in more important locations.;;;;;;;;;;;;;x
ct_nightwatch_3;Dense Night-Watch Towers;;;;;;;;;;;;;x
ct_nightwatch_3_desc;All of the night-watch posts have now been replaced by small towers.;;;;;;;;;;;;;x
ct_nordmeadhall_0;Mead Hall;;;;;;;;;;;;;x
ct_nordmeadhall_1;Mead Hall;;;;;;;;;;;;;x
ct_nordmeadhall_2;Mead Hall;;;;;;;;;;;;;x
ct_nordmeadhall_3;Mead Hall;;;;;;;;;;;;;x
ct_nordmeadhall_4;Mead Hall;;;;;;;;;;;;;x
ct_nordmeadhall_desc;The mead hall is a fixture of Nord community life, acting as a place for feasting and partying, fighting and training, community gossip and mustering for war. Numerous fighters of all sorts of backgrounds meet here, hoping that in times of war, they can prove their heroism to their liege and to their people.;;;;;;;;;;;;;x
ct_nordlonghouse_0;Longhouse;;;;;;;;;;;;;x
ct_nordlonghouse_1;Longhouse;;;;;;;;;;;;;x
ct_nordlonghouse_2;Longhouse;;;;;;;;;;;;;x
ct_nordlonghouse_3;Longhouse;;;;;;;;;;;;;x
ct_nordlonghouse_desc;What the mead hall is to the great heroes of the Nords, the longhouse is to the average farmer. From these common hearths, great armies can be mustered.;;;;;;;;;;;;;x
ct_orcberserkerquarters_0;Orc Berserker Quarters;;;;;;;;;;;;;x
ct_orcberserkerquarters_1;Orc Berserker Quarters;;;;;;;;;;;;;x
ct_orcberserkerquarters_desc;A cosmopolitan Orc city is still an Orc city, some of whom are bound to be berserkers. These quarters consist of a basic barracks and training grounds so that these fearsome warriors can keep their skills sharp at all times.;;;;;;;;;;;;;x
ct_orcstables_0;Orcish Stables;;;;;;;;;;;;;x
ct_orcstables_desc;Cities, especially Orc cities, tend to have little space for cavalry. This modest stable consists of an entire city's supply of horses, which are intended more for chasing down routing forces than engaging prepared ones.;;;;;;;;;;;;;x
ct_orctournamentgrounds_0;Orc Tournament Grounds;;;;;;;;;;;;;x
ct_orctournamentgrounds_1;Orc Tournament Grounds;;;;;;;;;;;;;x
ct_orctournamentgrounds_2;Orc Tournament Grounds;;;;;;;;;;;;;x
ct_orctournamentgrounds_desc;A large settlement like a city means a large audience for combat sports, especially in a city populated by Orcs. Warriors from all over travel here to fight for prizes, and most will answer the call to arms so that they can prove themselves in a real battle.;;;;;;;;;;;;;x
ct_paradeground_0;Small Parade Ground;;;;;;;;;;;;;x
ct_paradeground_0_desc;A small parade ground where a unit of soldiers can march and practice military movements.;;;;;;;;;;;;;x
ct_paradeground_1;Medium Parade Ground;;;;;;;;;;;;;x
ct_paradeground_1_desc;A medium sized parade ground where several units of soldiers can march and practice military movements.;;;;;;;;;;;;;x
ct_paradeground_2;Large Parade Ground;;;;;;;;;;;;;x
ct_paradeground_2_desc;A large parade ground allows the entire troops in a city to be able to march and practice military movements.;;;;;;;;;;;;;x
ct_paradeground_3;Impressive Parade Ground;;;;;;;;;;;;;x
ct_paradeground_3_desc;A parade ground of such a size not only allows the entirety of the city's soldiers, but also large forces from vassals or allies to march together.;;;;;;;;;;;;;x
ct_patrolpost_0;Patrol Posts;;;;;;;;;;;;;x
ct_patrolpost_0_desc;Patrol posts around the city allow for an early warning of an incoming danger.;;;;;;;;;;;;;x
ct_patrolpost_1;Wooden Watchtowers;;;;;;;;;;;;;x
ct_patrolpost_1_desc;Patrol posts have now been replaced by wooden watchtowers which allow better observation of the surroundings.;;;;;;;;;;;;;x
ct_patrolpost_2;Stone Watchtowers;;;;;;;;;;;;;x
ct_patrolpost_2_desc;Wooden watchtowers have been replaced by stone ones which are taller, more durable and allow for a quicker warning using fires or smoke signals.;;;;;;;;;;;;;x
ct_publicschool_0;Public School;;;;;;;;;;;;;x
ct_publicschool_0_desc;A public school providing free education to anyone.;;;;;;;;;;;;;x
ct_publicschool_1;Public College;;;;;;;;;;;;;x
ct_publicschool_1_desc;A public college, granting college level education to anyone.;;;;;;;;;;;;;x
ct_publicschool_2;Trade School;;;;;;;;;;;;;x
ct_publicschool_2_desc;A trade school where students are taught the basics of trade.;;;;;;;;;;;;;x
ct_publicschool_3;Economics College;;;;;;;;;;;;;x
ct_publicschool_3_desc;An economics college, where students can learn trade and finance.;;;;;;;;;;;;;x
ct_queycityarchers_0;Quey City Archers' Barracks;;;;;;;;;;;;;x
ct_queycityarchers_1;Quey City Archers' Barracks;;;;;;;;;;;;;x
ct_queycityarchers_2;Quey City Archers' Barracks;;;;;;;;;;;;;x
ct_queycityarchers_desc;Many Quey militia are skilled with the bow. They are lightly armoured, and benefit enormously from keeping a distance in combat. A group of archer militia are constantly training at this humble barracks.;;;;;;;;;;;;;x
ct_queywarcanoes_0;War Canoe Docks;;;;;;;;;;;;;x
ct_queywarcanoes_1;War Canoe Docks;;;;;;;;;;;;;x
ct_queywarcanoes_2;War Canoe Docks;;;;;;;;;;;;;x
ct_queywarcanoes_3;War Canoe Docks;;;;;;;;;;;;;x
ct_queywarcanoes_4;War Canoe Docks;;;;;;;;;;;;;x
ct_queywarcanoes_5;War Canoe Docks;;;;;;;;;;;;;x
ct_queywarcanoes_desc;Although simplistic, the war canoe is an extremely cost-effective and practical ship for the shallow waters of the Quey islands. This complex includes space for a shipwright, as well as docking for a large complement of war canoes.;;;;;;;;;;;;;x
ct_reachmanmages_0;Hedge Mage Barracks;;;;;;;;;;;;;x
ct_reachmanmages_1;Hedge Mage Barracks;;;;;;;;;;;;;x
ct_reachmanmages_2;Hedge Mage Barracks;;;;;;;;;;;;;x
ct_reachmanmages_desc;Many Reachmen are self-taught in the ways of magic, learning from a combination of family traditions and personal training. These quarters are designed to house such locals, who help train fellow citizens to improve their magical techniques. These militia mages can also make useful soldiers in times of war.;;;;;;;;;;;;;x
ct_reachmanredoubt_0;Spiked Redoubts;;;;;;;;;;;;;x
ct_reachmanredoubt_1;Spiked Redoubts;;;;;;;;;;;;;x
ct_reachmanredoubt_2;Spiked Redoubts;;;;;;;;;;;;;x
ct_reachmanredoubt_desc;Reachman cities can be extremely difficult to capture. In addition to the traditional fortifications, cheap but effective defensive structures are employed to delay attackers for as long as possible. This network of small, fortified redoubts make conquering the city an extremely unpleasant endeavor.;;;;;;;;;;;;;x
ct_redguardnobleswordquarters_0;Noble Swordsmen's Quarters;;;;;;;;;;;;;x
ct_redguardnobleswordquarters_1;Noble Swordsmen's Quarters;;;;;;;;;;;;;x
ct_redguardnobleswordquarters_2;Noble Swordsmen's Quarters;;;;;;;;;;;;;x
ct_redguardnobleswordquarters_3;Noble Swordsmen's Quarters;;;;;;;;;;;;;x
ct_redguardnobleswordquarters_desc;Many of the greatest swordfighters in all of Nirn are Redguard nobles, who train from a young age in the ways of swordsmanship. A group of local Redguard nobles live out of these quarters, constantly training for the inevitable call to war.;;;;;;;;;;;;;x
ct_redguardswordsmanquarters_0;Swordsmen's Quarters;;;;;;;;;;;;;x
ct_redguardswordsmanquarters_1;Swordsmen's Quarters;;;;;;;;;;;;;x
ct_redguardswordsmanquarters_2;Swordsmen's Quarters;;;;;;;;;;;;;x
ct_redguardswordsmanquarters_desc;The sword is by far the most popular weapon in Redguard society, and even Redguard commoners often possess some sword training. This is a militia barracks for local sword-wielding fighters, whose skills are a useful addition to the levies.;;;;;;;;;;;;;x
ct_riderbarracks_0;Riders' Squadron Barracks;;;;;;;;;;;;;x
ct_riderbarracks_0_desc;This is the barracks where soldiers of the city's cavalry company are stationed.;;;;;;;;;;;;;x
ct_riderbarracks_1;Expanded Riders Squadron Barracks;;;;;;;;;;;;;x
ct_riderbarracks_1_desc;This is an enlarged barracks where soldiers of the city's cavalry company are stationed;;;;;;;;;;;;;x
ct_riderbarracks_2;Rider's Squadron Quarters;;;;;;;;;;;;;x
ct_riderbarracks_2_desc;These are the quarters where the soldiers of the city's cavalry company are stationed.;;;;;;;;;;;;;x
ct_riderstables_0;Riders' Squadron Stables;;;;;;;;;;;;;x
ct_riderstables_0_desc;This is where the horses of city's cavalry company are looked after.;;;;;;;;;;;;;x
ct_riderstables_1;Expanded Riders Squadron Stables;;;;;;;;;;;;;x
ct_riderstables_1_desc;This is where the horses of city's cavalry company are looked after.;;;;;;;;;;;;;x
ct_roadinfra_0;Way Stations;;;;;;;;;;;;;x
ct_roadinfra_0_desc;A way station is a temporary lodging used in longer journeys and is also a service area for carriages.;;;;;;;;;;;;;x
ct_roadinfra_1;Courier Posts;;;;;;;;;;;;;x
ct_roadinfra_1_desc;Courier posts where travellers with urgent business can change their exhausted horses for new ones.;;;;;;;;;;;;;x
ct_roadinfra_2;Changing Stations;;;;;;;;;;;;;x
ct_roadinfra_2_desc;Couriers can switch out their mounts for fresh ones in order to deliver vital packages.;;;;;;;;;;;;;x
ct_roads_0;Dirt Paths;;;;;;;;;;;;;x
ct_roads_0_desc;Dirt paths are unpaved roads made from the native material of the land surface. They are present throughout the land, especially in areas away from major settlements or highways.;;;;;;;;;;;;;x
ct_roads_1;Gravel Roads;;;;;;;;;;;;;x
ct_roads_1_desc;Gravel roads are unpaved roads surfaced with gravel.;;;;;;;;;;;;;x
ct_roads_2;Cobblestone Roads;;;;;;;;;;;;;x
ct_roads_2_desc;Cobblestone Roads are roads paved with cobblestones, stones that were rounded by the flow of water.;;;;;;;;;;;;;x
ct_roads_3;Highways;;;;;;;;;;;;;x
ct_roads_3_desc;"Highways are well built, well tended roads that connect major settlements to each other. Parts of highways that are away from major settlements, so are not frequently patrolled, are home to "highwaymen", who collect money from travelers for "ensuring their safety" in their working area.";;;;;;;;;;;;;x
ct_skyforge;Skyforge;;;;;;;;;;;;;x
ct_skyforge_d;History tells that the Skyforge has existed since before the area was inhabited. According to the Songs of the Return, the local elves believed it to be a relic of the gods, and consequently gave the area a wide berth. The Companions, however, were quick to claim the Skyforge as their own once they discovered it, and they built their headquarters, Jorrvaskr, here. After this, others started settling, eventually forming what is now the city of Whiterun.;;;;;;;;;;;;;x
ct_tangmocommunitydrillyard_0;Tang Mo City Drill Yard;;;;;;;;;;;;;x
ct_tangmocommunitydrillyard_1;Tang Mo City Drill Yard;;;;;;;;;;;;;x
ct_tangmocommunitydrillyard_2;Tang Mo City Drill Yard;;;;;;;;;;;;;x
ct_tangmocommunitydrillyard_desc;The Tang Mo are community-focused and zealous in their defenses against foreign invaders. This yard is a community training center, where any citizen can grab a simple weapon and learn the basics of combat. Although one-on-one they are no match for the most fearsome fighters, their bravery and numbers make them deadly en masse.;;;;;;;;;;;;;x
ct_tangmosimianslingers_0;Simian Slingers' Quarters;;;;;;;;;;;;;x
ct_tangmosimianslingers_1;Simian Slingers' Quarters;;;;;;;;;;;;;x
ct_tangmosimianslingers_2;Simian Slingers' Quarters;;;;;;;;;;;;;x
ct_tangmosimianslingers_desc;Many Tang Mo militia prefer to use slings instead of bows, since sling ammunition can be replenished in the most remote locations or with almost no supplies, and without the need of a fletcher or smith. Regardless, the sling is an effective weapon, and the slingers trained here are deadly opponents.;;;;;;;;;;;;;x
ct_temple_0;Temple;;;;;;;;;;;;;x
ct_temple_0_desc;A temple dedicated to the Divines, or a Daedric prince, depending on local faith.;;;;;;;;;;;;;x
ct_temple_1;Hall of the Dead;;;;;;;;;;;;;x
ct_temple_1_desc;A hall of the dead is a funerary structure that contains the bodies of the dead. Halls of the dead are most commonly seen in Skyrim, where honoured dead are mummified to be preserved for eternity.;;;;;;;;;;;;;x
ct_temple_2;Street Shrines;;;;;;;;;;;;;x
ct_temple_2_desc;Small shrines built in streets.;;;;;;;;;;;;;x
ct_temple_3;Quarter Temples;;;;;;;;;;;;;x
ct_temple_3_desc;A temple in every quarter of the city will allow people to more easily meet their religious needs.;;;;;;;;;;;;;x
ct_townhall_0a;Small Town Hall;;;;;;;;;;;;;x
ct_townhall_0a_desc;A small town hall where a town council can meet to decide on laws and issues.;;;;;;;;;;;;;x
ct_townhall_0b;Medium Town Hall;;;;;;;;;;;;;x
ct_townhall_0b_desc;A slightly larger town council hall has been built to accommodate the rising population.;;;;;;;;;;;;;x
ct_townhall_1;Large Town Hall;A town hall which is more than sufficient to administrate most towns.;;;;;;;;;;;;;x
ct_townhall_1_desc;The city hall is now large enough that it is almost big enough to accommodate a true city.;;;;;;;;;;;;xx
ct_townhall_2;Small City Hall;;;;;;;;;;;;;x
ct_townhall_2_desc;The city is now big enough to be called a true city, meaning that a new hall has been built for a true city legislature.;;;;;;;;;;;;;x
ct_townhall_3;Medium City Hall;;;;;;;;;;;;;x
ct_townhall_3_desc;The city has grown to match most others in the region, and has a medium sized legislature.;;;;;;;;;;;;;x
ct_townhall_4;Large City Hall;;;;;;;;;;;;;x
ct_townhall_4_desc;The city has grown into a large metropolis, and requires a large legislature to accommodate all of its citizens.;;;;;;;;;;;;;x
ct_townhall_5;Administrative Complex;;;;;;;;;;;;;x
ct_townhall_5_desc;A whole complex has been built where legislatures and other government agencies are kept under one roof.;;;;;;;;;;;;;x
ct_townhall_6;Representative Administrative Complex;;;;;;;;;;;;;x
ct_townhall_6_desc;The city now has so many people that elected representatives are required for segments of the population, and dwell in this complex.;;;;;;;;;;;;;x
ct_townhall_7;City Palace;;;;;;;;;;;;;x
ct_townhall_7_desc;The mayor of this metropolis is such a prestigious position that whoever holds it lives in a palace fit for royalty.;;;;;;;;;;;;;x
ct_townhall_8;Magnificent City Palace;;;;;;;;;;;;;x
ct_townhall_8_desc;The wealth and prestige of this city, along with the quality of its lodgings are such that those appointed as its mayor rule from a palace that even some royals envy.;;;;;;;;;;;;;x
ct_trainingarea_0;Training Area;;;;;;;;;;;;;x
ct_trainingarea_0_desc;A training area where guards and soldiers of the city are trained.;;;;;;;;;;;;;x
ct_trainingarea_1;Extended Training Area;;;;;;;;;;;;;x
ct_trainingarea_1_desc;An extended training area where guards and soldiers of the city are trained.;;;;;;;;;;;;;x
ct_trainingarea_2;Training Barracks;;;;;;;;;;;;;x
ct_trainingarea_2_desc;A training barracks where recruits of guards and soldiers are stationed for the duration of their training.;;;;;;;;;;;;;x
ct_undeadcrypt_0;Crypt;;;;;;;;;;;;;x
ct_undeadcrypt_1;Crypt;;;;;;;;;;;;;x
ct_undeadcrypt_2;Crypt;;;;;;;;;;;;;x
ct_undeadcrypt_desc;Most undead troops fight as infantry, charging into battle with swords, axes, spears and bows. This is a large, subterranean burial complex which houses a variety of undead combatants.;;;;;;;;;;;;;x
ct_walls_0;Palisades;;;;;;;;;;;;;x
ct_walls_0_desc;Palisades may prevent bandits from attacking the town but won't even delay an enemy army.;;;;;;;;;;;;;x
ct_walls_1;Earth Wall;;;;;;;;;;;;;x
ct_walls_1_desc;Earth Walls may delay an enemy army for a short period of time, before they decide to scale the walls with ladders or blast the walls with fireballs.;;;;;;;;;;;;;x
ct_walls_2;Crude Stone Walls;;;;;;;;;;;;;x
ct_walls_2_desc;A crude stonewall is the first step in the right direction in proper siege defence but won't stand long against siege engines.;;;;;;;;;;;;;x
ct_walls_3;Stone Walls;;;;;;;;;;;;;x
ct_walls_3_desc;Stone walls, built properly, will stand much more damage against siege engines and enemy mages and city's defenders, atop the walls, will be able to give the enemy scaling the walls a hard time.;;;;;;;;;;;;;x
ct_walls_4;Enchanted Walls;;;;;;;;;;;;;x
ct_walls_4_desc;Enchanted with magical runes, the city's walls now protects against attacks both material and magical. Even Daedric siege engines have little hope of doing damage to these walls!;;;;;;;;;;;;;x
ct_warf_0;Shipwright;;;;;;;;;;;;;x
ct_warf_0_desc;A shipyard where ships, mostly of civilian nature, are built.;;;;;;;;;;;;;x
ct_warf_1;Wharf;;;;;;;;;;;;;x
ct_warf_1_desc;A wharf where boats are docked next to floating piers.;;;;;;;;;;;;;x
ct_warf_2;Wharf Complex;;;;;;;;;;;;;x
ct_warf_2_desc;An entire complex of wharfs throughout the whole city.;;;;;;;;;;;;;x
fp_alchemist_table;Alchemist Table;;;;;;;;;;;;;x
fp_alchemist_table_desc;An alchemy table in the patrician's palace where servants and family members can try their hand at making potions.;;;;;;;;;;;;;x
fp_archery_0;Archer Quarters;;;;;;;;;;;;;x
fp_archery_1;Elite Archer Quarters;;;;;;;;;;;;;x
fp_archery_desc;These quarters house the archers of the Patrician and his family.;;;;;;;;;;;;;x
fp_banking_0;Loans Office;;;;;;;;;;;;;x
fp_banking_0_desc;A small office where an appointed individual or member of the family signs off on loans to small businesses and private individuals.;;;;;;;;;;;;;x
fp_banking_1;Family Bank;;;;;;;;;;;;;x
fp_banking_1_desc;A small bank from whence the family may issue loans, bonds and writs to other merchants and private individuals, as well as hold the financial matters of individuals who entrust the family with them.;;;;;;;;;;;;;x
fp_banking_2;Banking Guild;;;;;;;;;;;;;x
fp_banking_2_desc;A large financial guild overseen by the family.;;;;;;;;;;;;;x
fp_barracks_0;Simple Guard Quarters;;;;;;;;;;;;;x
fp_barracks_0_desc;The dynasty's household guards are lodged within these simple quarters. They are crowded and unsanitary, but provide decent protection against the elements.;;;;;;;;;;;;;x
fp_barracks_1;Extended Guard Quarters;;;;;;;;;;;;;x
fp_barracks_1_desc;The dynasty's household guards are lodged within these quarters. They are crowded, but provide decent protection against the elements and some comforts for the men.;;;;;;;;;;;;;x
fp_barracks_2;Spacious Guard Quarters;;;;;;;;;;;;;x
fp_barracks_2_desc;The dynasty's household guards are lodged within these spacious quarters. They provide decent protection against the elements and many comforts, making the soldiers feel right at home.;;;;;;;;;;;;;x
fp_barracks_3;Guard Barracks;;;;;;;;;;;;;x
fp_barracks_3_desc;The dynasty's household guards are lodged within these barracks, a separate building entirely within the greater compound of the mansion or palace. It provides both protection and comfort for the men.;;;;;;;;;;;;;x
fp_barracks_4;Extravagant Guard Barracks;;;;;;;;;;;;;x
fp_barracks_4_desc;These large, spacious and extravagant barracks house the dynasty's guards in comfort, making them the envy of many a town guard.;;;;;;;;;;;;;x
fp_beehives;Bee Hives;;;;;;;;;;;;;x
fp_beehives_desc;Bee-keeping is a traditional past-time amongst patricians, and this family is no different.;;;;;;;;;;;;;x
fp_counting_room;Counting Room;;;;;;;;;;;;;x
fp_counting_room_desc;A small room adjacent to the treasury where accountants keep records of the family's financial matters.;;;;;;;;;;;;;x
fp_culture_0;Theatre Room;;;;;;;;;;;;;x
fp_culture_0_desc;A room where the Patrician and his family may view small theatre productions.;;;;;;;;;;;;;x
fp_culture_1;Orrery;;;;;;;;;;;;;x
