nickevents.16.a;...the Hunter!;...the Hunter!;...the Hunter!;;...the Hunter!;;;;;;;;;x
nickevents.16.b;...the Fowler!;...the Fowler!;...the Fowler!;;...the Fowler!;;;;;;;;;x
nickevents.16.desc;I am known for being a great hunter. I am popularly called [This.GetTitledFirstName]...;I am known for being a great hunter. I am popularly called [This.GetTitledFirstName]...;I am known for being a great hunter. I am popularly called [This.GetTitledFirstName]...;;I am known for being a great hunter. I am popularly called [This.GetTitledFirstName]...;;;;;;;;;x
nickevents.17.a;...the Mad!;...the Mad!;...the Mad!;;...the Mad!;;;;;;;;;x
nickevents.17.desc;Something about me upsets others. I am known as [This.GetTitledFirstName]...;Something about me upsets others. I am known as [This.GetTitledFirstName]...;Something about me upsets others. I am known as [This.GetTitledFirstName]...;;Something about me upsets others. I am known as [This.GetTitledFirstName]...;;;;;;;;;x
nickevents.18.a;...the Heathen!;...the Heathen!;...the Heathen!;;...the Heathen!;;;;;;;;;x
nickevents.18.desc;I'm part of a realm that mocks my beliefs.  My "betters" know me by [This.GetTitledFirstName]...;I'm part of a realm that mocks my beliefs.  My "betters" know me by [This.GetTitledFirstName]...;I'm part of a realm that mocks my beliefs.  My "betters" know me by [This.GetTitledFirstName]...;;I'm part of a realm that mocks my beliefs.  My "betters" know me by [This.GetTitledFirstName]...;;;;;;;;;x
nickevents.19.a;...the Monk!;...the Monk!;...the Monk!;;...the Monk!;;;;;;;;;x
nickevents.19.desc;I'm a good little priest.  There are those who call me [This.GetTitledFirstName]...;I'm a good little priest.  There are those who call me [This.GetTitledFirstName]...;I'm a good little priest.  There are those who call me [This.GetTitledFirstName]...;;I'm a good little priest.  There are those who call me [This.GetTitledFirstName]...;;;;;;;;;x
nickevents.2.a;...the Dragon!;...the Dragon!;...the Dragon!;;...the Dragon!;;;;;;;;;x
nickevents.2.b;...the Terrible!;...the Terrible!;...the Terrible!;;...the Terrible!;;;;;;;;;x
nickevents.2.c;...the Cruel!;...the Cruel!;...the Cruel!;;...the Cruel!;;;;;;;;;x
nickevents.2.d;...the Devil!;...the Devil!;...the Devil!;;...the Devil!;;;;;;;;;x
nickevents.2.desc;I've lived by the creed that it is better to feared than to be loved.  While many despise me because of my cruelty, there are few who deny the strength of my rule.  Many have taken to calling me [This.GetTitledFirstName]...;I've lived by the creed that it is better to feared than to be loved.  While many despise me because of my cruelty, there are few who deny the strength of my rule.  Many have taken to calling me [This.GetTitledFirstName]...;I've lived by the creed that it is better to feared than to be loved.  While many despise me because of my cruelty, there are few who deny the strength of my rule.  Many have taken to calling me [This.GetTitledFirstName]...;;I've lived by the creed that it is better to feared than to be loved.  While many despise me because of my cruelty, there are few who deny the strength of my rule.  Many have taken to calling me [This.GetTitledFirstName]...;;;;;;;;;x
nickevents.20.a;...the Crusader!;...the Crusader!;...the Crusader!;;...the Crusader!;;;;;;;;;x
nickevents.20.b;...the Hammer!;...the Hammer!;...the Hammer!;;...the Hammer!;;;;;;;;;x
nickevents.20.c;...the Victorious!;...the Victorious!;...the Victorious!;;...the Victorious!;;;;;;;;;x
nickevents.20.d;...the Avenger!;...the Avenger!;...the Avenger!;;...the Avenger!;;;;;;;;;x
nickevents.20.desc;I am quite famous for my campaigns against heathens.  My subjects have taken to calling me [This.GetTitledFirstName]...;I am quite famous for my campaigns against heathens.  My subjects have taken to calling me [This.GetTitledFirstName]...;I am quite famous for my campaigns against heathens.  My subjects have taken to calling me [This.GetTitledFirstName]...;;I am quite famous for my campaigns against heathens.  My subjects have taken to calling me [This.GetTitledFirstName]...;;;;;;;;;x
nickevents.3.a;...the Accursed!;...the Accursed!;...the Accursed!;;...the Accursed!;;;;;;;;;x
nickevents.3.b;...the Unready!;...the Unready!;...the Unready!;;...the Unready!;;;;;;;;;x
nickevents.3.c;...the Ill-Ruler!;...the Ill-Ruler!;...the Ill-Ruler!;;...the Ill-Ruler!;;;;;;;;;x
nickevents.3.d;...the Wicked!;...the Wicked!;...the Wicked!;;...the Wicked!;;;;;;;;;x
nickevents.3.desc;For both my cruel nature and poor governing ability, I am not loved by my people. Behind my back, the wretches dare to call me [This.GetTitledFirstName]...;For both my cruel nature and poor governing ability, I am not loved by my people. Behind my back, the wretches dare to call me [This.GetTitledFirstName]...;For both my cruel nature and poor governing ability, I am not loved by my people. Behind my back, the wretches dare to call me [This.GetTitledFirstName]...;;For both my cruel nature and poor governing ability, I am not loved by my people. Behind my back, the wretches dare to call me [This.GetTitledFirstName]...;;;;;;;;;x
nickevents.4.a;...the Bastard!;...the Bastard!;...the Bastard!;;...the Bastard!;;;;;;;;;x
nickevents.4.desc;No one seems to have forgotten that I was born out of wedlock.  I am known as [This.GetTitledFirstName]...;No one seems to have forgotten that I was born out of wedlock.  I am known as [This.GetTitledFirstName]...;No one seems to have forgotten that I was born out of wedlock.  I am known as [This.GetTitledFirstName]...;;No one seems to have forgotten that I was born out of wedlock.  I am known as [This.GetTitledFirstName]...;;;;;;;;;x
nickevents.5.a;...the Old!;...the Old!;...the Old!;;...the Old!;;;;;;;;;x
nickevents.5.b;...the Gouty!;...the Gouty!;...the Gouty!;;...the Gouty!;;;;;;;;;x
nickevents.5.desc;My age is all people seem to mention about me these days.  I am known as [This.GetTitledFirstName]...;My age is all people seem to mention about me these days.  I am known as [This.GetTitledFirstName]...;My age is all people seem to mention about me these days.  I am known as [This.GetTitledFirstName]...;;My age is all people seem to mention about me these days.  I am known as [This.GetTitledFirstName]...;;;;;;;;;x
nickevents.6.a;...the Silent!;...the Silent!;...the Silent!;;...the Silent!;;;;;;;;;x
nickevents.6.desc;I am known for my calm and quiet personality.  There are those who call me [This.GetTitledFirstName]...;I am known for my calm and quiet personality.  There are those who call me [This.GetTitledFirstName]...;I am known for my calm and quiet personality.  There are those who call me [This.GetTitledFirstName]...;;I am known for my calm and quiet personality.  There are those who call me [This.GetTitledFirstName]...;;;;;;;;;x
nickevents.7.a;...the Fat!;...the Fat!;...the Fat!;;...the Fat!;;;;;;;;;x
nickevents.7.b;...the Drunkard!;...the Drunkard!;...the Drunkard!;;...the Drunkard!;;;;;;;;;x
nickevents.7.desc;My indulgent personality has resulted in my nickname becoming [This.GetTitledFirstName]...;My indulgent personality has resulted in my nickname becoming [This.GetTitledFirstName]...;My indulgent personality has resulted in my nickname becoming [This.GetTitledFirstName]...;;My indulgent personality has resulted in my nickname becoming [This.GetTitledFirstName]...;;;;;;;;;x
nickevents.8.a;...the Effeminate!;...the Effeminate!;...the Effeminate!;;...the Effeminate!;;;;;;;;;x
nickevents.8.desc;For some reason, others find my personality fabulously funny.  I am mocked by my peers as [This.GetTitledFirstName]...;For some reason, others find my personality fabulously funny.  I am mocked by my peers as [This.GetTitledFirstName]...;For some reason, others find my personality fabulously funny.  I am mocked by my peers as [This.GetTitledFirstName]...;;For some reason, others find my personality fabulously funny.  I am mocked by my peers as [This.GetTitledFirstName]...;;;;;;;;;x
nickevents.9.a;...the Fair!;...the Fair!;...the Fair!;;...the Fair!;;;;;;;;;x
nickevents.9.desc;No one sees anything past my good looks.  I am known as [This.GetTitledFirstName]...;No one sees anything past my good looks.  I am known as [This.GetTitledFirstName]...;No one sees anything past my good looks.  I am known as [This.GetTitledFirstName]...;;No one sees anything past my good looks.  I am known as [This.GetTitledFirstName]...;;;;;;;;;x
obj_bastard_legit_desc;[This.GetTitledFirstName] wants to see her bastard son included in inheritance.;[This.GetTitledFirstName] wants to see her bastard son included in inheritance.;[This.GetTitledFirstName] wants to see her bastard son included in inheritance.;;[This.GetTitledFirstName] wants to see her bastard son included in inheritance.;;;;;;;;;x
obj_bastard_legit_title;See Bastard Son Legitimized;See Bastards Son Legitimized;See Bastards Son Legitimized;;See Bastards Son Legitimized;;;;;;;;;x
obj_become_great_general_desc;[This.GetTitledFirstName] wishes to become a Great General whose battles and strategies are studied across Nirn.;;;;;;;;;;;;;x
obj_become_great_general_title;Become a Great General;;;;;;;;;;;;;x
obj_become_regent_desc;With [This.GetHerHis] liege currently not able to rule, [This.GetTitledFirstName] wants to govern the realm.;With [This.GetHerHis] liege currently not able to rule, [This.GetTitledFirstName] wants to govern the realm.;With [This.GetHerHis] liege currently not able to rule, [This.GetTitledFirstName] wants to govern the realm.;;With [This.GetHerHis] liege currently not able to rule, [This.GetTitledFirstName] wants to govern the realm.;;;;;;;;;x
obj_become_regent_title;Become Regent;Become Regent;Become Regent;;Become Regent;;;;;;;;;x
obj_church_career_desc;[This.GetTitledFirstName] wants to become a priest.;[This.GetTitledFirstName] wants to become a priest.;[This.GetTitledFirstName] wants to become a priest.;;[This.GetTitledFirstName] wants to become a priest.;;;;;;;;;x
obj_church_career_title;Pursue Church Career;Pursue Church Career;Pursue Church Career;;Pursue Church Career;;;;;;;;;x
obj_get_nick_desc;[This.GetTitledFirstName] wants to be famous for something throughout the realm.;Earn a Nickname;Earn a Nickname;;Earn a Nickname;;;;;;;;;x
obj_get_nick_title;Earn a Nickname;Earn a Nickname;Earn a Nickname;;Earn a Nickname;;;;;;;;;x
obj_great_council_desc;[This.GetTitledFirstName] wants to unite the greatest minds in the known world, and have them serve on [This.GetHerHis] council.;[This.GetTitledFirstName] wants to unite the greatest minds in the known world, and have them serve on [This.GetHerHis] council.;[This.GetTitledFirstName] wants to unite the greatest minds in the known world, and have them serve on [This.GetHerHis] council.;;[This.GetTitledFirstName] wants to unite the greatest minds in the known world, and have them serve on [This.GetHerHis] council.;;;;;;;;;x
obj_great_council_title;Assemble a Great Council;Assemble a Great Council;Assemble a Great Council;;Assemble a Great Council;;;;;;;;;x
obj_lead_troops_desc;[This.GetTitledFirstName] wants to prove their worth on the battlefield.;[This.GetTitledFirstName] wants to prove their worth on the battlefield.;[This.GetTitledFirstName] wants to prove their worth on the battlefield.;;[This.GetTitledFirstName] wants to prove their worth on the battlefield.;;;;;;;;;x
obj_lead_troops_infidel_desc;[This.GetTitledFirstName] wants to face heathens in battle.;[This.GetTitledFirstName] wants to face heathens in battle.;[This.GetTitledFirstName] wants to face heathens in battle.;;[This.GetTitledFirstName] wants to face heathens in battle.;;;;;;;;;x
obj_lead_troops_infidel_title;Show Bravery Against Infidels;Show Bravery Against Infidels;Show Bravery Against Infidels;;Show Bravery Against Infidels;;;;;;;;;x
obj_lead_troops_muslim_desc;[This.GetTitledFirstName] wants to face heathens in battle.;[This.GetTitledFirstName] wants to face heathens in battle.;[This.GetTitledFirstName] wants to face heathens in battle.;;[This.GetTitledFirstName] wants to face heathens in battle.;;;;;;;;;x
obj_lead_troops_muslim_title;Show Bravery Against Infidels;Show Bravery Against Infidels;Show Bravery Against Infidels;;Show Bravery Against Infidels;;;;;;;;;x
obj_lead_troops_title;Show Bravery in Battle;Show Bravery in Battle;Show Bravery in Battle;;Show Bravery in Battle;;;;;;;;;x
obj_make_a_friend_desc;[This.GetTitledFirstName] wishes to share a close bond with someone.;[This.GetTitledFirstName] wishes to share a close bond with someone.;[This.GetTitledFirstName] wishes to share a close bond with someone.;;[This.GetTitledFirstName] wishes to share a close bond with someone.;;;;;;;;;x
obj_make_a_friend_title;Make a Friend;Make a Friend;Make a Friend;;Make a Friend;;;;;;;;;x
obj_mentor_liege_child_desc;[This.GetTitledFirstName] wants to educate one of [This.GetHerHis] liege's children to age 16.;[This.GetTitledFirstName] wants to educate one of [This.GetHerHis] liege's children.;[This.GetTitledFirstName] wants to educate one of [This.GetHerHis] liege's children.;;[This.GetTitledFirstName] wants to educate one of [This.GetHerHis] liege's children.;;;;;;;;;x
obj_mentor_liege_child_title;Mentor Liege's Child to 16;Mentor Liege's Child to 16;Mentor Liege's Child to 16;;Mentor Liege's Child to 16;;;;;;;;;x
obj_peace_10_year_desc;[This.GetTitledFirstName] desires 10 years of peace.;[This.GetTitledFirstName] desires 10 years of peace.;[This.GetTitledFirstName] desires 10 years of peace.;;[This.GetTitledFirstName] desires 10 years of peace.;;;;;;;;;x
obj_peace_10_year_title;Reign in Peace for 10 Years;Reign in Peace for 10 Years;Reign in Peace for 10 Years;;Reign Peace for 10 Years;;;;;;;;;x
obj_reduce_decadence_desc;[This.GetTitledFirstName] wants to make [This.GetHerHis] dynasty less decadent.;[This.GetTitledFirstName] wants to make [This.GetHerHis] dynasty less decadent.;[This.GetTitledFirstName] wants to make [This.GetHerHis] dynasty less decadent.;;[This.GetTitledFirstName] wants to make [This.GetHerHis] dynasty less decadent.;;;;;;;;;x
obj_reduce_decadence_title;Reduce Dynasty's Decadence;Reduce Dynasty's Decadence;Reduce Dynasty's Decadence;;Reduce Dynasty's Decadence;;;;;;;;;x
obj_reign_10_years_desc;[This.GetTitledFirstName] wants to rule their realm for at least 10 glorious years.;;;;;;;;;;;;;x
obj_reign_10_years_title;Reign for 10 years.;;;;;;;;;;;;;x
obj_reign_20_years_desc;[This.GetTitledFirstName] wants to rule their realm for at least 20 glorious years.;;;;;;;;;;;;;x
obj_reign_20_years_title;Reign for 20 years.;;;;;;;;;;;;;x
obj_reign_30_years_desc;[This.GetTitledFirstName] wants to rule their realm for at least 30 glorious years.;;;;;;;;;;;;;x
obj_reign_30_years_title;Reign for 30 years.;;;;;;;;;;;;;x
obj_spouse_councillor_desc;[This.GetTitledFirstName] wants [This.GetHerHis] spouse to hold a council position.;[This.GetTitledFirstName] wants [This.GetHerHis] spouse to hold a council position.;[This.GetTitledFirstName] wants [This.GetHerHis] spouse to hold a council position.;;[This.GetTitledFirstName] wants [This.GetHerHis] spouse to hold a council position.;;;;;;;;;x
obj_spouse_councillor_title;See Spouse become Councillor;See Spouse become Councillor;See Spouse become Councillor;;See Spouse become Councillor;;;;;;;;;x
obj_uncover_plot_desc;[This.GetTitledFirstName] wants to expose a plot, to prove [This.GetHerHis] skill in courtly intrigue.;Uncover Plot;Uncover Plot;;Uncover Plot;;;;;;;;;x
obj_uncover_plot_title;Uncover a Plot;Uncover a Plot;Uncover a Plot;;Uncover a Plot;;;;;;;;;x
obj_ward_liege_child_desc;[This.GetTitledFirstName] wants to foster one of [This.GetHerHis] liege's children.;[This.GetTitledFirstName] wants to foster one of [This.GetHerHis] liege's children.;[This.GetTitledFirstName] wants to foster one of [This.GetHerHis] liege's children.;;[This.GetTitledFirstName] wants to foster one of [This.GetHerHis] liege's children.;;;;;;;;;x
obj_ward_liege_child_title;Ward Liege's Child;Ward Liege's Child;Ward Liege's Child;;Ward Liege's Child;;;;;;;;;x
opinion_abuse_power;Abused Power for Friend;Abused Power for Friend;Abused Power for Friend;;Abused Power for Friend;;;;;;;;;x
opinion_helpful_friend;Helpful Friend;Helpful Friend;Helpful Friend;;Helpful Friend;;;;;;;;;x
opinion_refused_legit_request;Refused Legitimize Request;Refused Legitimize Request;Refused Legitimize Request;;Refused Legitimize Request;;;;;;;;;x
opinion_stopped_my_war;Stopped my War;Stopped my War;Stopped my War;;Stopped my War;;;;;;;;;x
opinion_uncovered_plot;Exposed a Plot;Exposed a Plot;Exposed a Plot;;Exposed a Plot;;;;;;;;;x
opinion_unhelpful_friend;Unhelpful Friend;Unhelpful Friend;Unhelpful Friend;;Unhelpful Friend;;;;;;;;;x
peace_declared_10_timer;Peaceful Reign;Peaceful Reign;Peaceful Reign;;Peaceful Reign;;;;;;;;;x
plot_seduce_for_men_decision_100;[Root.GetPlot];[Root.GetPlot];[Root.GetPlot];;[Root.GetPlot];;;;;;;;;x
plot_seduce_for_men_decision_100_desc;Attempt to seduce target.;Attempt to seduce target.;Attempt to seduce target.;;Attempt to seduce target.;;;;;;;;;x
plot_seduce_for_men_desc;[From.GetTitledFirstName] wants to bed [This.GetTitledFirstName].;[This.GetBestName];[This.GetBestName];;[This.GetBestName];;;;;;;;;x
plot_seduce_for_men_title;Seduce [This.GetBestName];[This.GetBestName];[This.GetBestName];;[This.GetBestName];;;;;;;;;x
plot_seduce_liege_decision_100;[Root.GetPlot];[Root.GetPlot];[Root.GetPlot];;[Root.GetPlot];;;;;;;;;x
plot_seduce_liege_decision_100_desc;Attempt to seduce target.;Attempt to seduce target.;Attempt to seduce target.;;Attempt to seduce target.;;;;;;;;;x
plot_seduce_liege_desc;[From.GetTitledFirstName] wants to bed [This.GetTitledFirstName].;[This.GetBestName];[This.GetBestName];;[This.GetBestName];;;;;;;;;x
plot_seduce_liege_title;Seduce [This.GetBestName];[This.GetBestName];[This.GetBestName];;[This.GetBestName];;;;;;;;;x
regentevents.0.desc;[Root.Liege.GetTitledFirstName]'s current regent is not suitable.  I should be regent!;[Root.Liege.GetTitledFirstName]'s current regent is not suitable. I should be regent!;[Root.Liege.GetTitledFirstName]'s current regent is not suitable. I should be regent!;;[Root.Liege.GetTitledFirstName]'s current regent is not suitable. I should be regent!;;;;;;;;;x
request_legit_for_son;Request Legitimization for Bastard Sons;Request Legitimization for Bastard Sons;Request Legitimization for Bastard Sons;;Request Legitimization for Bastard Sons;;;;;;;;;x
request_legit_for_son_desc;Ask the father of your bastard to legitimize his bastard son.;Ask the father of your bastard to legitimize his bastard son.;Ask the father of your bastard to legitimize his bastard son.;;Ask the father of your bastard to legitimize his bastard son.;;;;;;;;;x
reveal_plots_dec;Expose Plot;Expose Plot;Expose Plot;;Expose Plot;;;;;;;;;x
reveal_plots_dec_desc;Expose the plot you are currently backing.;Expose the plot you are currently backing.;Expose the plot you are currently backing.;;Expose the plot you are currently backing.;;;;;;;;;x
seduceplot.0.desc;It worked! I'm now likely to be with child.;It worked! I'm now likely to be with child.;It worked! I'm now likely to be with child.;;It worked! I'm now likely to be with child.;;;;;;;;;x
seduceplot.1.a;I hope she's not with child...;I hope she's not with child...;I hope she's not with child...;;I hope she's not with child...;;;;;;;;;x
seduceplot.1.desc;I've fallen in love with [From.GetTitledFirstName].;I've fallen in love with [From.GetTitledFirstName].;I've fallen in love with [From.GetTitledFirstName].;;I've fallen in love with [From.GetTitledFirstName].;;;;;;;;;x
seduceplot.10.a;Time to enact this plot.;Time to enact this plot.;Time to enact this plot.;;Time to enact this plot.;;;;;;;;;x
seduceplot.10.b;Tell [From.GetHerHim] "not now.";Tell [From.GetHerHim] "not now.";Tell [From.GetHerHim] "not now.";;Tell [From.GetHerHim] "not now.";;;;;;;;;x
seduceplot.10.desc;[From.GetFirstName] has contacted me, saying [From.GetSheHe] believes that [From.GetSheHe] can help me meet the target of my plot privately...;[From.GetFirstName] has contacted me, saying [From.GetSheHe] believes that [From.GetSheHe] can help me meet the target of my plot privately...;[From.GetFirstName] has contacted me, saying [From.GetSheHe] believes that [From.GetSheHe] can help me meet the target of my plot privately...;;[From.GetFirstName] has contacted me, saying [From.GetSheHe] believes that [From.GetSheHe] can help me meet the target of my plot privately...;;;;;;;;;x
seduceplot.11.a;It's now or never!;It's now or never!;It's now or never!;;It's now or never!;;;;;;;;;x
seduceplot.11.b;I lack the courage...;I lack the courage...;I lack the courage...;;I lack the courage...;;;;;;;;;x
seduceplot.11.desc;I've picked the most beautiful flowers and composed a romantic ballad and I think I have an opportunity to seduce [Root.PlotTarget.GetTitledName] by catching her alone...;I've picked the most beautiful flower and composed a romantic ballad and I think I have an opportunity to seduce [Root.PlotTarget.GetTitledName] by catching her alone...;I've picked the most beautiful flower and composed a romantic ballad and I think I have an opportunity to seduce [Root.PlotTarget.GetTitledName] by catching her alone...;;I've picked the most beautiful flower and composed a romantic ballad and I think I have an opportunity to seduce [Root.PlotTarget.GetTitledName] by catching her alone...;;;;;;;;;x
seduceplot.12.a;Send a message to the plotter.;Send a message to the plotter.;Send a message to the plotter.;;Send a message to the plotter.;;;;;;;;;x
seduceplot.12.desc;I've observed the comings and going of the target of a particularly romantic plot, and think I can facilitate a "private meeting" for the two of them.;I've observed the comings and going of the target of a particularly romantic plot, and think I can facilitate a "private meeting" for the two of them.;I've observed the comings and going of the target of a particularly romantic plot, and think I can facilitate a "private meeting" for the two of them.;;I've observed the comings and going of the target of a particularly romantic plot, and think I can facilitate a "private meeting" for the two of them.;;;;;;;;;x
seduceplot.13.a;Time to enact this plot.;Time to enact this plot.;Time to enact this plot.;;Time to enact this plot.;;;;;;;;;x
seduceplot.13.b;Tell [From.GetHerHim] "not now.";Tell [From.GetHerHim] "not now.";Tell [From.GetHerHim] "not now.";;Tell [From.GetHerHim] "not now.";;;;;;;;;x
seduceplot.13.desc;[From.GetFirstName] has contacted me, saying [From.GetSheHe] believes that [From.GetSheHe] can help me meet the target of my plot privately...;[From.GetFirstName] has contacted me, saying [From.GetSheHe] believes that [From.GetSheHe] can help me meet the target of my plot privately...;[From.GetFirstName] has contacted me, saying [From.GetSheHe] believes that [From.GetSheHe] can help me meet the target of my plot privately...;;[From.GetFirstName] has contacted me, saying [From.GetSheHe] believes that [From.GetSheHe] can help me meet the target of my plot privately...;;;;;;;;;x
seduceplot.2.desc;My attempts at seduction have failed!  He scorned me, and there are those who are displeased with my actions.;My attempts at seduction have failed!  He scorned me, and there are those who are displeased with my actions.;My attempts at seduction have failed!  He scorned me, and there are those who are displeased with my actions.;;My attempts at seduction have failed!  He scorned me, and there are those who are displeased with my actions.;;;;;;;;;x
seduceplot.3.a;Denied!;Denied!;Denied!;;Denied!;;;;;;;;;x
seduceplot.3.desc;[From.GetTitledFirstName] tried to seduce me.  I laughed at her and she went off crying.;[From.GetTitledFirstName] tried to seduce me.  I laughed at her and she went off crying.;[From.GetTitledFirstName] tried to seduce me.  I laughed at her and she went off crying.;;[From.GetTitledFirstName] tried to seduce me.  I laughed at her and she went off crying.;;;;;;;;;x
seduceplot.4.desc;It worked! She's now likely to be with child.;It worked! She's now likely to be with child.;It worked! She's now likely to be with child.;;It worked! She's now likely to be with child.;;;;;;;;;x
seduceplot.5.a;I hope I'm not with child...;I hope I'm not with child...;I hope I'm not with child...;;I hope I'm not with child...;;;;;;;;;x
seduceplot.5.desc;I've fallen in love with [From.GetTitledFirstName].;I've fallen in love with [From.GetTitledFirstName].;I've fallen in love with [From.GetTitledFirstName].;;I've fallen in love with [From.GetTitledFirstName].;;;;;;;;;x
seduceplot.6.desc;My attempts at seduction have failed!  She scorned me, and there are those who are displeased with my actions.;My attempts at seduction have failed!  She scorned me, and there are those who are displeased with my actions.;My attempts at seduction have failed!  She scorned me, and there are those who are displeased with my actions.;;My attempts at seduction have failed!  She scorned me, and there are those who are displeased with my actions.;;;;;;;;;x
seduceplot.7.a;Denied!;Denied!;Denied!;;Denied!;;;;;;;;;x
seduceplot.7.desc;[From.GetTitledFirstName] tried to seduce me.  I laughed at him and he went off angry.;[From.GetTitledFirstName] tried to seduce me.  I laughed at him and he went off angry.;[From.GetTitledFirstName] tried to seduce me.  I laughed at him and he went off angry.;;[From.GetTitledFirstName] tried to seduce me.  I laughed at him and he went off angry.;;;;;;;;;x
seduceplot.8.a;It's now or never!;It's now or never!;It's now or never!;;It's now or never!;;;;;;;;;x
seduceplot.8.b;I lack the courage...;I lack the courage...;I lack the courage...;;I lack the courage...;;;;;;;;;x
seduceplot.8.desc;I've made myself look my best and I think I have an opportunity to seduce [Root.PlotTarget.GetTitledName] by catching him alone...;I've made myself look my best and I think I have an opportunity to seduce [Root.PlotTarget.GetTitledName] by catching him alone...;I've made myself look my best and I think I have an opportunity to seduce [Root.PlotTarget.GetTitledName] by catching him alone...;;I've made myself look my best and I think I have an opportunity to seduce [Root.PlotTarget.GetTitledName] by catching him alone...;;;;;;;;;x
seduceplot.9.a;Send a message to the plotter.;Send a message to the plotter.;Send a message to the plotter.;;Send a message to the plotter.;;;;;;;;;x
seduceplot.9.desc;I've observed the comings and going of the target of a particularly romantic plot, and think I can facilitate a "private meeting" for the two of them.;I've observed the comings and going of the target of a particularly romantic plot, and think I can facilitate a "private meeting" for the two of them.;I've observed the comings and going of the target of a particularly romantic plot, and think I can facilitate a "private meeting" for the two of them.;;I've observed the comings and going of the target of a particularly romantic plot, and think I can facilitate a "private meeting" for the two of them.;;;;;;;;;x
seduce_plot_attempt_tooltip;[Root.GetFirstName] attempts seduction.;[Root.GetFirstName] attempts seduction.;[Root.GetFirstName] attempts seduction.;;[Root.GetFirstName] attempts seduction.;;;;;;;;;x
seduce_plot_fail_tooltip;Failed!;Failed!;Failed!;;Failed!;;;;;;;;;x
seduce_plot_success_tooltip;Seduced!;Seduced!;Seduced!;;Seduced!;;;;;;;;;x
tipped_off_tooltip;The victim is tipped off.;The victim is tipped off.;The victim is tipped off.;;The victim is tipped off.;;;;;;;;;x
uncovered_tooltip;Scheme is revealed!;Scheme is revealed!;Scheme is revealed!;;Scheme is revealed!;;;;;;;;;x
uncoverevents.0.a;I will investigate further.;I will investigate further.;I will investigate further.;;I will investigate further.;;;;;;;;;x
uncoverevents.0.desc;Someone at court is acting suspiciously...I smell a plot!;Someone at court is acting suspiciously...I smell a plot!;Someone at court is acting suspiciously...I smell a plot!;;Someone at court is acting suspiciously...I smell a plot!;;;;;;;;;x
uncoverevents.1.a;I hope he keeps his mouth shut...;I hope he keeps his mouth shut...;I hope he keeps his mouth shut...;;I hope he keeps his mouth shut...;;;;;;;;;x
uncoverevents.1.desc;I have the distinct feeling that someone knows about my plot.;I have the distinct feeling that someone knows about my plot.;I have the distinct feeling that someone knows about my plot.;;I have the distinct feeling that someone knows about my plot.;;;;;;;;;x
uncoverevents.2.a;Expose the plot!;Expose the plot!;Expose the plot!;;Expose the plot!;;;;;;;;;x
uncoverevents.2.b;Destroy the evidence and keep quiet.;Destroy the evidence and keep quiet.;Destroy the evidence and keep quiet.;;Destroy the evidence and keep quiet.;;;;;;;;;x
uncoverevents.2.desc;I found some incriminating evidence of a evil scheme, devised by [From.GetTitledFirstName] to [From.GetPlot].;I found some incriminating evidence of a evil scheme, devised by [From.GetTitledFirstName] to [From.GetPlot].;I found some incriminating evidence of a evil scheme, devised by [From.GetTitledFirstName] to [From.GetPlot].;;I found some incriminating evidence of a evil scheme, devised by [From.GetTitledFirstName] to [From.GetPlot].;;;;;;;;;x
uncoverevents.3.desc;My plot has been exposed by [From.GetTitledFirstName]!;My plot has been exposed by [From.GetTitledFirstName]!;My plot has been exposed by [From.GetTitledFirstName]!;;My plot has been exposed by [From.GetTitledFirstName]!;;;;;;;;;x
uncoverevents.4.a;My hero!;My hero!;My hero!;;My hero!;;;;;;;;;x
uncoverevents.4.desc;[From.GetTitledFirstName] has informed me of a plot against me.;[From.GetTitledFirstName] has informed me of a plot against me.;[From.GetTitledFirstName] has informed me of a plot against me.;;[From.GetTitledFirstName] has informed me of a plot against me.;;;;;;;;;x
veteran;Veteran;Veteran;Veteran;;Veteran;;;;;;;;;x
veteran_desc;[Root.GetBestName] is a proven warrior.;[Root.GetBestName] is a proven warrior.;[Root.GetBestName] is a proven warrior.;;[Root.GetBestName] is a proven warrior.;;;;;;;;;x
PARAGON_OBJ_THEOCRATIC_VASSAL_BOOST_CT;All §YTheocratic vassals§! will get a §G25§! (Paragon of Virtue) opinion boost towards you for §Y10 years§!.;;;;;;;;;;;;;x
EXALTED_OBJ_VASSAL_BOOST_CT;All §Yvassals§! will get a §G5§! (Exalted) opinion boost towards you for §Y10 years§!.;;;;;;;;;;;;;x
