ekwonder.150.d.altmerOutcast;As dawn broke, dozens of warriors were standing in the Arena. As dusk settled, only one remained.\n\nThe story of [gladiator_recruited.GetFirstName] is common in Alinor. Difformed children are seen as a disgrace, and are most of the time abandoned by their parents. This one managed to smuggle in Cyrodiil as a child, after being left to survive in the streets of Alinor for years. Here, [gladiator_recruited.GetSheHe] was taken under the wing of another Altmer, who taught [gladiator_recruited.GetHerHim] how to fight, with both sword and magic.\n[gladiator_recruited.GetSheHeCap] now stands ready, eager to join you.;;;;;;;;;;;;;x
ekwonder.150.d.dunmerHouseless;As dawn broke, dozens of warriors were standing in the Arena. As dusk settled, only one remained.\n\n[gladiator_recruited.GetFirstName] is a loyal servant of the House of Troubles. While some of the Great Houses of Morrowind, specially the Telvanni, may tolerate members that deal with the Bad Daedra, none will take one that openly and fervently worships them. Once outed as a member of the [gladiator_recruited.Religion.GetName], [gladiator_recruited.GetSheHe] was banned from [gladiator_recruited.GetHerHis] House and decided to move to Cyrodiil. Following the guidance of [gladiator_recruited.GetHerHis] unholy master, [gladiator_recruited.GetSheHe] found a new way to be of service: spreading his message through blood and cheer in the Arena.\n[gladiator_recruited.GetSheHeCap] now stands ready, eager to join you.;;;;;;;;;;;;;x
ekwonder.150.d.argonianPirate;As dawn broke, dozens of warriors were standing in the Arena. As dusk settled, only one remained.\n\nA fearsome pirate, [gladiator_recruited.GetSheHe] evaded the Imperial Fleet for years, until one fatal day where [gladiator_recruited.GetHerHis] fleet was ambushed and attacked. Most of the crew died, but [gladiator_recruited.GetFirstName] made a deal with the fleet captain. For every match [gladiator_recruited.GetFirstName] wins, the former captain gets richer, and [gladiator_recruited.GetFirstName] lives another day. Seeking to get [gladiator_recruited.GetHerHis] freedom back, [gladiator_recruited.GetSheHe], and [gladiator_recruited.GetHerHis] raven Branan, decided to answer your call.\n[gladiator_recruited.GetSheHeCap] now stands ready, eager to join you.;;;;;;;;;;;;;x
ekwonder.150.d.bosmerBlind;As dawn broke, dozens of warriors were standing in the Arena. As dusk settled, only one remained.\n\nA small Mer, [gladiator_recruited.GetFirstName] was found barely alive by a Khajiit caravan near an Imga ritual site in the border between Valenwood and Cyrodiil. Taken to the Imperial City for treatment, [gladiator_recruited.GetFirstName] woke up amnesic and blind, forever resentful of [gladiator_recruited.GetHerHis] mysterious primate attackers yet unable to remember [gladiator_recruited.GetHerHis] own origins. Initially, [gladiator_recruited.GetFirstName] trained marksmanship as a form of therapy, developing [gladiator_recruited.GetHerHis] other senses while also establishing a connection with [gladiator_recruited.GetHerHis] Bosmeri heritage. Eventually, however, [gladiator_recruited.GetFirstName] realized that a blinded, yet surprisingly skilled, archer could make some easy money in the Arena.\n[gladiator_recruited.GetSheHeCap] now stands ready, eager to join you.;;;;;;;;;;;;;x
ekwonder.150.d.nordBerserker;As dawn broke, dozens of warriors were standing in the Arena. As dusk settled, only one remained.\n\n[gladiator_recruited.GetFirstName], a scarred warrior hailing from the frozen lands of Skyrim, came to Cyrodiil after defeating every Champion and most beasts from the northern province. Pack of wolves, bandits, giants, old undead and untold legends, none could match [gladiator_recruited.GetHerHis] skills and rage. Only the cursed blade of an old Reachman legend found its way near [gladiator_recruited.GetHerHim], and left a visible mark on [gladiator_recruited.GetHerHim] face... But when Skyrim could not bring any new challenge, the Imperial Arena called. And for now, nothing and no one has been able to best [gladiator_recruited.GetHerHim].\n[gladiator_recruited.GetSheHeCap] now stands ready, eager to join you.;;;;;;;;;;;;;x
ekwonder.150.d.genericHeretic;As dawn broke, dozens of warriors were standing in the Arena. As dusk settled, only one remained.\n\nYou remember [gladiator_recruited.GetFirstName]'s name. A known heretic, allegedly corrupted by [Root.Religion.GetRandomEvilGodName], [gladiator_recruited.GetFirstName] recently asked a local preacher for a conversion to our faith. Decided to test [gladiator_recruited.GetHerHis] new-found religious righteous, the local clergy sentenced [gladiator_recruited.GetFirstName], with little to no opposition from [Root.RelHead.GetTitledFirstNameWithNick], to a controversial gladiatorial penitence. They rationalized that as [gladiator_recruited.GetFirstName] had previously claimed that [gladiator_recruited.GetSheHe] was a "champion" of [gladiator_recruited.GetHerHis] old faith, [gladiator_recruited.GetSheHe] would prove [gladiator_recruited.GetHerHis] repentance by becoming a new type of champion: an Arena champion, elevated to grace by the blessing of [Root.Religion.GetRandomGodName]. It seems that [gladiator_recruited.GetFirstName] has fulfilled his test.\n[gladiator_recruited.GetSheHeCap] now stands ready, eager to join you.;;;;;;;;;;;;;x
ekwonder.150.d.genericGuildsworn;As dawn broke, dozens of warriors were standing in the Arena. As dusk settled, only one remained.\n\nStanding proudly in the center of the gladiatorial pit, [gladiator_recruited.GetFirstName] armor is painted in the traditional colors of the [gladiator_recruited.Society.GetName]. Having joined the guild at an early age, [gladiator_recruited.GetHerHis] whole personality revolves around [gladiator_recruited.GetHerHis] involvement with the organization. Unsurprisingly, when [gladiator_recruited.Society.GetTitledGrandMasterName] asked a volunteer to represent the prowess of the guild in the Arena, [gladiator_recruited.GetFirstName] was the first to respond, insisting that [gladiator_recruited.GetSheHe] and [gladiator_recruited.GetSheHe] alone should have the honor. Luckily to [gladiator_recruited.GetHerHim], the abilities learned in [gladiator_recruited.Society.GetName] were extremely useful in the fast-paced battlegrounds of the Arena.\n[gladiator_recruited.GetSheHeCap] now stands ready, eager to join you.;;;;;;;;;;;;;x
ekwonder.150.d.genericCriminal;As dawn broke, dozens of warriors were standing in the Arena. As dusk settled, only one remained.\n\nYour advisors know little of [gladiator_recruited.GetFirstName]'s past. Looking like a common prisoner from the local prison, fighting in the Arena just as any other prisoner might do, [gladiator_recruited.GetSheHe] looks inconspicuous. Even though [gladiator_recruited.GetFirstName] was convicted for the small crime of lollygagging, which didn't demand any gladiatorial penance, [gladiator_recruited.GetSheHe] insisted on it. Based on [gladiator_recruited.GetHerHis] ruthlessness, some rumor that [gladiator_recruited.GetHerHis] past must involve an obscure connection to some kind of crime syndicate. Whatever [gladiator_recruited.GetSheHe] has done in the past, truth is that [gladiator_recruited.GetHerHis] win at the Arena was a true lesson in furtive tactics, backstabbing and outsmarting your opponents. [gladiator_recruited.GetFirstName]'s past life may be mysterious, but [gladiator_recruited.GetHerHis] combat abilities are now widely known.\n[gladiator_recruited.GetSheHeCap] now stands ready, eager to join you.;;;;;;;;;;;;;x
ekwonder.150.d.orsimerRenegadeF;As dawn broke, dozens of warriors were standing in the Arena. As dusk settled, only one remained.\n\n[gladiator_recruited.GetFirstName] has chosen to forget the backwater hill stronghold where she was born. As the daughter of a traditional Orsimer chief, she learned from a young age that, under the Code of Malacath, it was expected that she would grow to marry, and serve, an allied chief as his Forge-Wife or Hunt-Wife, securing her father's stronghold an important alliance against outsiders. Unfortunately for the Orcish patriarchy, [gladiator_recruited.GetFirstName] fled the stronghold under the guise of the night, leaving all those expectations behind her. Disowned by her family, she preferred to be poor and free than to be a Whatever-Wife to an old Orc she didn't even love. It didn't take much time until she realized that a strong and independent Orsimer like her could easily find a new home and profession in the Arena.\n[gladiator_recruited.GetSheHeCap] now stands ready, eager to join you.;;;;;;;;;;;;;x
ekwonder.150.d.orsimerRenegadeM;As dawn broke, dozens of warriors were standing in the Arena. As dusk settled, only one remained.\n\n[gladiator_recruited.GetFirstName] has chosen to forget the backwater hill stronghold where he was born. As the son of a traditional Orsimer chief, he learned from a young age that, under the Code of Malacath, he eventually would have to challenge his brothers, and his own father, for the right to rule their lands. Unfortunately for the Orcish patriarchy, [gladiator_recruited.GetFirstName] couldn't bring himself to such fate and fled the stronghold under the guise of the night, leaving all those expectations behind him. Disowned by his family, he preferred to be poor and free than to be forced to partake in ancient traditions that he didn't even fully comprehend. It didn't take much time until he realized that a strong and independent Orsimer like him could easily find a new home and profession in the Arena.\n[gladiator_recruited.GetSheHeCap] now stands ready, eager to join you.;;;;;;;;;;;;;x
ekwonder.150.d.imperialMonk;As dawn broke, dozens of warriors were standing in the Arena. As dusk settled, only one remained.\n\nAfter dedicating most of [gladiator_recruited.GetHerHis] life to the service of the Cult of the Ancestor Moth. [gladiator_recruited.GetFirstName] has decided to own [gladiator_recruited.GetHerHis] own destiny and make a [gladiator_recruited.GetManWoman] out of [gladiator_recruited.GetHerHim]self. It only so happens that the quickest way to do so was joining the Arena. It seems that [gladiator_recruited.GetFirstName]'s years of contemplative mediation have allowed [gladiator_recruited.GetHerHim] to fully control [gladiator_recruited.GetHerHis] muscles and deliver a superb hook punch. Truthfully, [gladiator_recruited.GetHerHis] display of hand-to-hand combat has left you and all the Arena baffled. Even if [gladiator_recruited.GetFirstName] would eventually need to return to [gladiator_recruited.GetHerHis] cloister, right now [gladiator_recruited.GetSheHe] has allowed [gladiator_recruited.GetHerHis]self to rejoice this blissful moment.\n[gladiator_recruited.GetSheHeCap] now stands ready, eager to join you.;;;;;;;;;;;;;x
ekwonder.150.d.yokudanSwordsinger;As dawn broke, dozens of warriors were standing in the Arena. As dusk settled, only one remained.\n\n[gladiator_recruited.GetFirstName] is barely visible in the center of the Arena. [gladiator_recruited.GetHerHisCap] series of rapid yet precises slashes made it seem like a small tornado had taken place in the gladiatorial pit. You're informed that this mysterious champion has just arrived in town the other day. Arriving by the local port, [gladiator_recruited.GetFirstName] came in a merchant ship that sailed from Herne in The Chain, through Stros M'Akai, all the way here to negotiate a trading deal with a local merchant. Some rather inventive Arena-goers even claim that [gladiator_recruited.GetHerHis] apparent lack of a tongue, as well as [gladiator_recruited.GetHerHis] self-imposed exile, are a known traditional Yokudan punishment for the crime of sharing secret sword techniques with the common folk. It's undetermined if there is any truth to those rumors, as [gladiator_recruited.GetSheHe] never speaks of it. Your only certainty is that the supernatural display of swordsmanship accomplished by [gladiator_recruited.GetFirstName] in the Arena have an eerily similarity to the deeds attributed to the original Yokudan's Swordsingers.\n[gladiator_recruited.GetSheHeCap] now stands ready, eager to join you.;;;;;;;;;;;;;x
ekwonder.150.d.atmoranChampion;As dawn broke, dozens of warriors were standing in the Arena. As dusk settled, only one remained.\n\nAs you approached to greet [gladiator_recruited.GetHerHim], [gladiator_recruited.GetFirstName] could only answer through whispers. [gladiator_recruited.GetSheHeCap] tells you the story of a young [gladiator_recruited.GetManWoman] who hails from a frozen wasteland far from here. Years ago, [gladiator_recruited.GetSheHe] arrived in Skyrim, and went to study with the Greybeards. [gladiator_recruited.GetSheHeCap] seemed to have a natural talent with the Voice, but was expelled from the order soon after. Left with only a couple of choiced, [gladiator_recruited.GetFirstName] came in Cyrodiil, and decided to try [gladiator_recruited.GetHerHis] luck in the Imperial Arena...\n[gladiator_recruited.GetSheHeCap] now stands ready, eager to join you.;;;;;;;;;;;;;x
ekwonder.150.d.akaviriRefugee;As dawn broke, dozens of warriors were standing in the Arena. As dusk settled, only one remained.\n\nThe strange-looking swords[gladiator_recruited.GetManWoman] hails from the distant land of Akavir, in a land torn by war and conquest. Shortly before [gladiator_recruited.GetSheHe] left [gladiator_recruited.GetHerHis] homeland, the Tsaesci attacked and razed [gladiator_recruited.GetHerHis] small village, only leaving a handful of scattered and scared villagers. They fled their land, joining another ship of survivors who tried their luck in Cathnoquey, and some even decided to join the mythic "Dragonguard". [gladiator_recruited.GetFirstName] did not find the legendary Akaviri warriors, but found [gladiator_recruited.GetHerHis] calling in the Imperial Arena.\n[gladiator_recruited.GetSheHeCap] now stands ready, eager to join you.;;;;;;;;;;;;;x
ekwonder.150.d.queyPlaguingKings;As dawn broke, dozens of warriors were standing in the Arena. As dusk settled, only one remained.\n\nThis exile from the islands of the Quey was banished for sacrificing many Chimer to the so-called "Plaguing Kings". After further inquiry into these dieties, it appears that they are the local version of the Daedric Princes of Madness, Destruction, Curses, and Domination. Now that a fragile peace has been found between the Chimer and the Quey, these Gods are not revered anymore... Or at least, not as much as they could be.\n[gladiator_recruited.GetSheHeCap] now stands ready, eager to join you.;;;;;;;;;;;;;x
ekwonder.150.d.redguardGladiator;As dawn broke, dozens of warriors were standing in the Arena. As dusk settled, only one remained.\n\nThe obvious choice of the bunch, [gladiator_recruited.GetFirstName] is a celebrity in the Arena. Left as a baby to the care of a widely-regarded gladiator team, [gladiator_recruited.GetSheHe] knows of no other life than that of a professional gladiator. As [gladiator_recruited.GetHerHis] peers socialized, [gladiator_recruited.GetSheHe] was busy studying the blade. Lucky to [gladiator_recruited.GetFirstName], [gladiator_recruited.GetHerHis] adoptive team was never short of fellow Redguards fleeing political persecution in Hammerfell, so [gladiator_recruited.GetSheHe] had the chance of learning traditional [gladiator_recruited.Culture.GetName] sword techniques since infancy. All that training paid off and [gladiator_recruited.GetFirstName] eventually became rather renowned, breaking some records as one of the Arena's longest-serving champions, never losing a fight that didn't involve some magical shenanigan.\n[gladiator_recruited.GetSheHeCap] now stands ready, eager to join you.;;;;;;;;;;;;;x
ekwonder.150.optA;A true warrior! Join me!;;;;;;;;;;;;;x
ekwonder.150.optB;You shall be my Champion!;;;;;;;;;;;;;x
ekwonder.150.optC;I'm unimpressed, execute [gladiator_recruited.GetHerHim]!;;;;;;;;;;;;;x
ekwonder.150.optD;Is that all? You're dismissed...;;;;;;;;;;;;;x
