EVTOPTI_RIP_11053;Bring [recruited_physician_target.GetHerHim] to me!;Amenez-[recruited_physician_target.GetHerHim] à moi !;Willkommen an meinem Hof!;;¡Traed[recruited_physician_target.GetHerHim] ante mí!;;;;;;;;;x
EVTDESC_RIP_11053_BELOVED_WISE_MAN;Word has reached you of a much beloved old Altmer named [recruited_physician_target.GetFirstName] that resides in a nearby village. The old [recruited_physician_target.GetManWoman] is allegedly a former mercenary battlemage, who now spends [recruited_physician_target.GetHerHis] days freely helping the villagers with various medical matters, such as concocting herbal remedies and healing with Restoration magic. [recruited_physician_target.GetSheHeCap] agrees to take up residence at your court if you donate a large sum of gold to the village.;;;;;;;;;x
EVTOPTJ_RIP_11053;A fair exchange!;Un échange équitable !;Ein gerechter Tausch!;;¡Un intercambio justo!;;;;;;;;;x
EVTDESC_RIP_11053_WANDERING_GENIUS;Your scouts report of a one-eyed [recruited_physician_target.GetManWoman] that recently arrived in [Root.Capital.GetName]. The [recruited_physician_target.GetManWoman], referred to as [recruited_physician_target.GetFirstNameWithNick] by the commoners, is apparently blessed with immense wisdom that [recruited_physician_target.GetSheHe] uses to both impress and help wherever [recruited_physician_target.GetSheHe] passes by. By offering a significant sum of gold to this [recruited_physician_target.GetManWoman] [recruited_physician_target.GetSheHe] would be willing to cease [recruited_physician_target.GetHersHis] wandering and take up residence in your court!;Vos éclaireurs vous disent qu'un[recruited_physician_target.GetNoneE] [recruited_physician_target.GetManWoman] borgne est récemment arrivé[recruited_physician_target.GetNoneE] à [Root.Capital.GetName]. Les roturiers l'appellent [recruited_physician_target.GetFirstNameWithNick] et la nature lui a apparemment fait don d'une immense sagesse qu'[recruited_physician_target.GetSheHe] utilise afin d'impressionner et d'aider partout où [recruited_physician_target.GetSheHe] passe. En lui offrant une quantité d'or significative, [recruited_physician_target.GetSheHe] acceptera de cesser ses pérégrinations et de venir s'installer à votre Cour !;Eure Kundschafter berichten von einem einäugigen Mann, der kürzlich in [Root.Capital.GetName] eingetroffen ist. Er wird vom gewöhnlichen Volk [recruited_physician_target.GetFirstNameWithNick] genannt und scheint mit erstaunlichem Wissen gesegnet zu sein, mit welchem er zu beeindrucken und zu helfen weiß, wo auch immer er auftaucht. Wenn Ihr [recruited_physician_target.GetFirstNameWithNick] ein beachtliches Goldangebot macht, würde er das Wanderleben aufgeben und sich an Eurem Hof niederlassen!;;Tus exploradores informan de un/a [recruited_physician_target.GetManWoman] de un solo ojo que hace poco llegó a [Root.Capital.GetName]. Este/a [recruited_physician_target.GetManWoman], a quien los plebeyos apodan [recruited_physician_target.GetFirstNameWithNick], por lo visto, está bendecido con una sabiduría inmensa que [recruited_physician_target.GetSheHe] usa tanto para impresionar como ayudar a todos los que se cruzan con [recruited_physician_target.GetSheHe]. Si ofreces a este/a [recruited_physician_target.GetManWoman] una considerable suma de oro, ¡estaría dispuesto/a a terminar sus andanzas y establecerse en tu corte!;;;;;;;;;x
EVTOPTK_RIP_11053;Make [recruited_physician_target.GetHerHim] a generous offer.;Faisons-lui une offre généreuse.;Macht dieser Person ein großzügiges Angebot.;;Haced[recruited_physician_target.GetHerHim] una oferta generosa.;;;;;;;;;x
EVTDESC_RIP_11053_ERUDITE_HERBALIST;Your rangers report of an erudite herbalist that resides in a hut in the outskirts of a nearby town. The herbalist, named [recruited_physician_target.GetFirstName], seems eager to accept the offer of becoming your personal physician, and has prepared an immense bundle of strange herbs to be delivered to the court should [recruited_physician_target.GetSheHe] be accepted.;Vos gardes forestiers rapportent qu'un[recruited_physician_target.GetNoneE] herboriste érudit[recruited_physician_target.GetNoneE] réside dans une cabane en périphérie d'une ville voisine. [recruited_physician_target.GetFirstName] semble enthousiaste à l'idée de devenir votre physicien, et a préparé un immense paquet d'herbes étranges à distribuer à la Cour au cas où [recruited_physician_target.GetSheHe] serait embauché[recruited_physician_target.GetNoneE].;Eure Kundschafter bringen Nachrichten über einen/eine kräuterkundige(n) Gelehrte(n), der/die ein einer Hütte am Rande einer nahegelegenen Stadt haust. [recruited_physician_target.GetFirstName] scheint darauf zu brennen, an Eurem Hof zu praktizieren und hat eine große Auswahl an merkwürdigen Kräutern zusammengestellt, die an Euren Hof geliefert werden, sollte [recruited_physician_target.GetSheHe] von Euch eingestellt werden.;;Tus exploradores informan de un/a herbolario/a erudito/a que vive en una choca en las afueras de un pueblo cercano. El/La herbolario/a, de nombre [recruited_physician_target.GetFirstName], parece con muchas ganas de aceptar la oferta de convertirte en tu médico personal y ha preparado un inmenso lío de hierbas extrañas que entregará en la corte si [recruited_physician_target.GetSheHe] resulta aceptado.;;;;;;;;;x
EVTOPTL_RIP_11053;Ah yes, herbal remedies sound good. Bring [recruited_physician_target.GetHerHim] to court!;Les remèdes à base de plantes semblent bien. Amenez-[recruited_physician_target.GetHerHim] à la Cour !;Oh, ja. Kräuterheilkunde klingt vortrefflich. Bringt [recruited_physician_target.GetHerHim] an meinen Hof!;;Ah, sí, remedios a base de hierbas suenan bien. ¡Traed[recruited_physician_target.GetHerHim] a la corte!;;;;;;;;;x
EVTDESC_RIP_11053_PAGAN_MYSTIC;There reportedly lives an Akaviri healer not far from our borders. Even though [recruited_physician_target.GetSheHe] relies almost entirely on acupuncture to treat ailments, locals respect [recruited_physician_target.GetHerHim] and turn to [recruited_physician_target.GetHerHim] in times of need. Rumors say that the [recruited_physician_target.GetManWoman], named [recruited_physician_target.GetFirstName], is able to channel pain, poison and other ills out of [recruited_physician_target.GetHerHis] patients. [recruited_physician_target.GetSheHeCap] would be willing to take up residence at your court for a small fee.;;;;;;;;;x
EVTOPTM_RIP_11053;[recruited_physician_target.GetSheHeCap] will do just fine!;[recruited_physician_target.GetSheHeCap] conviendra tout à fait !;[recruited_physician_target.GetSheHeCap] genügt mir!;;¡[recruited_physician_target.GetSheHeCap] me servirá!;;;;;;;;;x
EVTDESC_RIP_11053_INSANE_ZEALOT;A messenger brings you word from [zealot_temple_target.GetName], one of the [Root.Religion.GetPriestTitle]s residing there is willing to serve as your personal physician! The [Root.Religion.GetPriestTitle], named [recruited_physician_target.GetFirstName], is schooled in Restoration and has served in several sick houses. Though it appears as if the other [Root.Religion.GetPriestTitle]s are happy to see [recruited_physician_target.GetHerHim] go, as [recruited_physician_target.GetSheHe] is renowned for being a tad overzealous and frankly - insane.;;;;;;;;;x
EVTOPTN_RIP_11053;What is the worst that could happen?;Qu'est-ce qui pourrait arriver de pire ?;Was könnte schon schiefgehen?;;¿Qué es lo peor que podría pasar?;;;;;;;;;x
EVTDESC_RIP_11053_WELL_TRAVELLED_PILGRIM;One of your scouts report of a pilgrim who just arrived in [Root.Capital.GetName]. The pilgrim, known as [recruited_physician_target.GetFirstName], has been on a pious quest to visit all the [recruited_physician_target.Religion.GetName] holy sites and is now ending [recruited_physician_target.GetHerHis] journey here. During [recruited_physician_target.GetHerHis] travels [recruited_physician_target.GetSheHe] has accumulated a vast knowledge regarding medicine and is seeking to put [recruited_physician_target.GetHerHis] skills to use.;Un éclaireur rapporte qu'un[recruited_physician_target.GetNoneE] [recruited_physician_target.GetManWoman] en pèlerinage vient d'arriver à [Root.Capital.GetName]. [recruited_physician_target.GetSheHeCap] a eu comme quête pieuse de visiter tous les lieux saints de la foi [recruited_physician_target.Religion.GetName] et son voyage prend fin ici. Durant son pèlerinage, [recruited_physician_target.GetSheHe] a accumulé de vastes connaissances sur la médecine et met à disposition ses compétences.;Einer Eurer Kundschafter berichtet von einem/einer Pilger(in), der/die gerade in [Root.Capital.GetName] eingetroffen ist. [recruited_physician_target.GetFirstName] war auf einer frommen Reise zu allen heiligen [recruited_physician_target.Religion.GetName]-Stätten und hat diese Reise nun abgeschlossen. Während dieser Reise konnte [recruited_physician_target.GetFirstName] sich umfangreiches medizinisches Wissen aneignen und möchte dieses nun aktiv anwenden.;;Uno de tus exploradores informa de un peregrino que acaba de llegar a [Root.Capital.GetName]. El peregrino, de nombre [recruited_physician_target.GetFirstName], realizó la misión piadosa de visitar todos los lugares sagrados del [recruited_physician_target.Religion.GetName] y ahora está terminando [recruited_physician_target.GetHerHis] trayecto aquí. Durante sus viajes, [recruited_physician_target.GetHerHis] [recruited_physician_target.GetSheHe] ha acumulado unos enormes conocimientos de medicina y busca dar uso a [recruited_physician_target.GetHerHis]s habilidades.;;;;;;;;;x
EVTOPTO_RIP_11053;I will recruit this pilgrim!;Je vais [recruited_physician_target.GetHerHim] recruter.;Pilger sind an meinem Hof jederzeit willkommen!;;¡Reclutaré a este peregrino!;;;;;;;;;x
EVTDESC_RIP_11053_STUDENT_OF_MEDICINE;An envoy from the city of [student_city_target.GetName] arrived with news regarding your search for a physician. The envoy told you of a promising medical student, named [recruited_physician_target.GetFirstName]. The young [recruited_physician_target.GetManWoman] managed to save the life of one of the daughters of an important local trader not long ago, and apparently she only lost an eye in the process! Coercing [recruited_physician_target.GetHerHim] to join your court would be an easy task.;Un envoyé de la cité de [student_city_target.GetName] vous a parlé de [recruited_physician_target.GetFirstName], un[recruited_physician_target.GetNoneE] jeune [recruited_physician_target.GetManWoman] ayant un don pour les arts médicinaux. [recruited_physician_target.GetSheHeCap] a réussi à sauver la vie d'une des filles d'un important négociant il y a peu, et apparemment elle n'a perdu qu'un œil dans l'opération ! Nous pourrions facilement [recruited_physician_target.GetHerHim] contraindre à rejoindre votre Cour.;Ein Gesandter aus [student_city_target.GetName] ist mit Ergebnissen für Eure Suche nach einem Arzt eingetroffen. [recruited_physician_target.GetFirstName] ist ein/e vielversprechende(r) Medizinstudent(in). [recruited_physician_target.GetSheHeCap] rettete vor Kurzem das Leben einer der Töchter eines dort ansässigen, einflussreichen Kaufmanns, und diese verlor bei der gesamten Prozedur nur ein Auge! [recruited_physician_target.GetSheHeCap] dazu zu bewegen, an Euren Hof zu ziehen, sollte nicht schwierig werden.;;Un enviado de la ciudad de [student_city_target.GetName] ha llegado con noticias respecto a tu búsqueda de un médico. El enviado te informa de un/a prometedor/a estudiante de medicina, de nombre [recruited_physician_target.GetFirstName]. ¡Es un/a [recruited_physician_target.GetManWoman] joven que consiguió salvar la vida la una de las hijas de un importante comerciante local hace poco tiempo, y al parecer solo perdió un ojo en el proceso! Coaccionar[recruited_physician_target.GetHerHim] para que se una a tu corte sería una tarea fácil.;;;;;;;;;x
EVTOPTP_RIP_11053;Young but skilled, bring [recruited_physician_target.GetHerHim] to court!;Jeune mais avec du talent, amenez-[recruited_physician_target.GetHerHim] à la Cour !;Jung aber talentiert, willkommen an meinem Hof!;;¡Joven, pero experto/a, traed[recruited_physician_target.GetHerHim] a la corte!;;;;;;;;;x
EVTDESC_RIP_11053_BLIND_MIRACLE_WORKER;Scouts bring word of a mystic blind [recruited_physician_target.GetManWoman] that supposedly works miracles! [recruited_physician_target.GetSheHeCap] appears around the villages and cures all manner of ailments afflicting the peasants. There are even rumors that [recruited_physician_target.GetSheHe] made a lame man able to walk again! The peasants call [recruited_physician_target.GetHerHim] [recruited_physician_target.GetFirstNameWithNick]. A gift of gold would convince [recruited_physician_target.GetHerHim] to come to your court.;Des éclaireurs rapportent qu'un un[recruited_physician_target.GetNoneE] [recruited_physician_target.GetManWoman], mystique et aveugle, pourrait réaliser des miracles ! [recruited_physician_target.GetSheHeCap] se montre à proximité des villages et soigne toutes sortes d'affections touchant les paysans. Il y a des rumeurs comme quoi [recruited_physician_target.GetSheHe] aurait rendu un homme boiteux capable de marcher à nouveau ! Les paysans l'appellent [recruited_physician_target.GetFirstNameWithNick]. De l'or devrait [recruited_physician_target.GetHerHim] convaincre de rejoindre votre Cour.;Eure Kundschafter berichten von einem/einer Blinden, der/die wahre Wunder vollbringen soll! [recruited_physician_target.GetSheHeCap] zieht durch die Dörfer und heilt allerlei Gebrechen der Bauern. Es heißt sogar, [recruited_physician_target.GetSheHe] hätte einen Lahmen wieder gehen lassen! Die Bauern nennen [recruited_physician_target.GetHerHim] [recruited_physician_target.GetFirstNameWithNick], und mit einem Goldgeschenk würde [recruited_physician_target.GetSheHe] sich dazu überreden lassen, an Euren Hof zu kommen.;;¡Los exploradores traen palabra de un/a [recruited_physician_target.GetManWoman] ciego/a místico que al parecer obra milagros! [recruited_physician_target.GetSheHeCap] aparece por las aldeas y cura toda clase de dolencias que afligen a los campesinos. ¡Incluso corren rumores de que [recruited_physician_target.GetSheHe] hizo que un cojo volviese a andar de nuevo! Los campesinos [recruited_physician_target.GetHerHim] llaman [recruited_physician_target.GetFirstNameWithNick]. Un regalo de oro [recruited_physician_target.GetHerHim] convencería a venir a tu corte.;;;;;;;;;x
EVTOPTQ_RIP_11053;[recruited_physician_target.GetSheHeCap] will work miracles at my court!;[recruited_physician_target.GetSheHeCap] fera des miracles à ma Cour !;[recruited_physician_target.GetSheHeCap] wird Wunder an meinem Hof vollbringen!;;¡Hará milagros en mi corte!;;;;;;;;;x
EVTDESC_RIP_11053_FIELD_SURGEON;Your messengers tell you of a mercenary band that just arrived in [Root.Capital.GetName]. Along with them is the field surgeon [recruited_physician_target.GetFirstName], known for [recruited_physician_target.GetHerHis] ability to rapidly amputate limbs and save the lives of gravely wounded soldiers. Despite the reputation of mercenaries often being greedy, hiring [recruited_physician_target.GetHerHim] seems comparatively cheap!;Vos messagers mentionnent une bande de mercenaires qui vient juste d'arriver à [Root.Capital.GetName]. Parmi eux se trouve un chirurgien de terrain, [recruited_physician_target.GetFirstName], dont les capacités à amputer rapidement des membres et sauver les vies de soldats gravement blessés sont connues. Malgré la cupidité réputée des mercenaires, l'embaucher semblera comparativement bon marché !;Eure Kundschafter berichten von einer Söldnertruppe, die gerade in [Root.Capital.GetName] eingetroffen ist. Darunter befindet sich auch [recruited_physician_target.GetFirstName], eine Koryphäe der Feldchirurgie. [recruited_physician_target.GetSheHeCap] ist dafür bekannt, Körperteile in Windeseile amputieren und schwer verwundete Soldaten so vor dem sicheren Tod retten zu können. Söldner gelten zwar oft als gierig, doch [recruited_physician_target.GetFirstName] an Euren Hof zu holen erscheint verhältnismäßig billig!;;Tus mensajeros te informan de una compañía mercenaria que acaba de llegar a [Root.Capital.GetName]. Junto con ellos está su médico de campaña, [recruited_physician_target.GetFirstName], conocido por [recruited_physician_target.GetHerHis] capacidad para amputar miembros rápidamente y salvar las vidas de soldados gravemente heridos. ¡A pesar de la reputación de codicia de los mercenarios, contratar[recruited_physician_target.GetHerHim] parece relativamente barato!;;;;;;;;;x
EVTOPTR_RIP_11053;Perfect, [recruited_physician_target.GetSheHe] will serve me well!;Parfait, [recruited_physician_target.GetSheHe] me servira bien !;Perfekt, [recruited_physician_target.GetSheHe] wird mir gute Dienste leisten!;;¡Perfecto, [recruited_physician_target.GetSheHe] me servirá bien!;;;;;;;;;x
EVTDESC_RIP_11053_SCHOOLED_EUNUCH;One of your scouts report of a cunning eunuch who has taken up residence in a nearby tavern. The eunuch spends his time drinking wine, eating and sharing stories with the guests. Apparently he is very well-schooled and has vast knowledge of medicinal mixtures. An offer of gold and food would definitely convince him to take up residence at your court as physician!;Un de vos éclaireurs rapporte qu'un eunuque futé s'est installé dans une taverne voisine. Il passe son temps à boire du vin, manger et échanger des histoires avec les convives. Apparemment il est très instruit et a beaucoup de connaissances sur les mixtures médicinales. Une offre d'or et de nourriture le convaincra de venir occuper le poste de physicien de votre Cour !;Einer Eurer Kundschafter berichtet über einen gerissenen Eunuchen, der in einer nahegelegenen Taverne abgestiegen ist. Er trinkt Wein, isst viel und tauscht Erzählungen mit den anderen Gästen aus. Er soll sehr gebildet sein und über großes Wissen im Bereich medizinischer Tinkturen verfügen. Wenn Ihr ihm Gold und Speisen anbietet, könntet Ihr ihn zweifelsohne davon überzeugen, die Stelle des Hofarztes für Euch zu übernehmen!;;Uno de tus exploradores informa de un astuto eunuco astuto que se ha instalado en una taberna cercana. El eunuco pasa el tiempo bebiendo vino, comiendo y compartiendo historias con los huéspedes. Según parece, es instruido y tiene un extenso conocimiento de preparados medicinales. ¡Una oferta de oro y comida definitivamente lo convencería para establecerse en tu corte como médico!;;;;;;;;;x
EVTOPTS_RIP_11053;Load up a cart with cheese and wine!;Chargez une charrette de fromage et de vin !;Beladet einen Wagen mit Käse und Wein!;;¡Cargad un carro hasta arriba de queso y vino!;;;;;;;;;x
EVTDESC_RIP_11053_PUS_SUCKING_NUN;One of your messengers return with news of a strange [recruited_physician_target.GetManWoman] teaching students the ways of healing at [nun_temple_target.GetName]. Although the [recruited_physician_target.GetManWoman] is well-known among the locals for having some skills in healing, [recruited_physician_target.GetSheHe] is infamous for using cold compresses to treat every malady imaginable. If you were to donate a tidy sum to [recruited_physician_target.GetHerHis] academy, [recruited_physician_target.GetSheHe] would come work for you.;;;;;;;;;x
EVTOPTT_RIP_11053;A remarkable person. I will make this donation!;;;;;;;;;x
EVTDESC_RIP_11053_WITCH;Your rangers report of a suspected witch living in the outskirts of the realm. They have never been able to prove that the woman has malicious goals, although the villagers do not trust her. She is willing to put her medical mixology skills to good use in your court and offers to become your physician in exchange for naught but a Daedra's heart. A most strange offer.;;;;;;;;;x
EVTOPTU_RIP_11053;The slimy heart of a Daedra? I see nothing wrong with that!;;;;;;;;;x
EVTDESC_RIP_11053_HORSE_MD;As you lie sleeping in the courtyard you are suddenly awakened by the sound of something colliding with the ground. As you look up, you see a frazzled Khajiit dusting [recruited_physician_target.GetHerHim]self off, cursing under [recruited_physician_target.GetHerHis] breath. Suddenly, [recruited_physician_target.GetSheHe] notices you and smiles. 'This one has traveled fast across the land to serve you,' the wanderer says. 'Khajiit has healing...if you have coin.';;;;;;;;;x
EVTOPTV_RIP_11053;Your whiskers are magnificent! Join me at my court!;;;;;;;;;x
EVTDESC_RIP_11053_TRAVELLING_NESTORIAN;Your scouts tell of an up-and-coming mage who just arrived in [Root.Capital.GetName]. The spellcaster, named [recruited_physician_target.GetFirstName], is said to gather [recruited_physician_target.GetHerHis] materials on [recruited_physician_target.GetHerHis] own, always disappearing into the wilderness at night and returning days later with satchels full of reagents. For the right price, [recruited_physician_target.GetSheHe] would be thrilled to find employment at your court.;;;;;;;;;x
EVTOPTW_RIP_11053;Sounds promising! Talents in alchemy are invaluable.;;;;;;;;;x
EVTDESC_RIP_11053_MAZDAN_DOCTOR;You are told that a reclusive wanderer is passing through a nearby village. This [recruited_physician_target.GetManWoman] would have evaded notice if not for the fact that some farmers witnessed [recruited_physician_target.GetHerHim] mend the wounds of a poor pilgrim who was set upon by bandits...and then chase down and slay the bandits on [recruited_physician_target.GetHerHis] own! With a little bit of gold as incentive, we can coax this strange traveller out of the shadows and make [recruited_physician_target.GetHerHim] a fixture of your court.;;;;;;;;;x
EVTOPTX_RIP_11053;A good candidate, pay [recruited_physician_target.GetHerHim] and bring [recruited_physician_target.GetHerHim] to court!;Un bon candidat. Payez-[recruited_physician_target.GetHerHim] et amenez-[recruited_physician_target.GetHerHim] à la Cour !;Ausgezeichnet, bezahlt [recruited_physician_target.GetHerHim] und bringt [recruited_physician_target.GetHerHim] an meinen Hof!;;Un buen candidato, ¡pagad[recruited_physician_target.GetHerHim] and traed[recruited_physician_target.GetHerHim] a la corte!;;;;;;;;;x
EVTDESC_RIP_11053_MANICHEAN_MERCHANT;An extremely peculiar healer arrived in [Root.Capital.GetName]. Your guards report that [recruited_physician_target.GetSheHe] claims to be blessed by Clavicus Vile, receiving healing abilities beyond anyone's wildest dreams. [recruited_physician_target.GetSheHe] alleges to have absolutely no formal training as a healer, but would be thrilled to demonstrate what [recruited_physician_target.GetSheHe] says [recruited_physician_target.GetSheHe] traded away [recruited_physician_target.GetHerHis] life savings for.;;;;;;;;;x
EVTOPTY_RIP_11053;Beyond -anyone-'s wildest dreams? This I have to see!;;;;;;;;;x
EVTDESC_RIP_11053_CHICKEN;Rumors have begun circulating from local mages about a spellcaster exceptionally gifted in the arts of Restoration. There is, however, a catch. The healer, named [recruited_physician_target.GetFirstName], is by all accounts a chicken! It is unknown when this transformation took place, and unknown if [recruited_physician_target.GetSheHe] will ever transform back into [recruited_physician_target.GetHerHis] true form! Until then, [recruited_physician_target.GetFirstName] can be coaxed to our court with a generous bag of poultry feed.;;;;;;;;;x
EVTOPTCHICKEN_RIP_11053;With such talent, [recruited_physician_target.GetSheHe] must be at the top of the pecking order!;;;;;;;;x
RIP.11062.d;[From.GetTitledName] has informed me that my recent ailment is in fact Brown Rot. [From.GetSheHeCap] was very sorry, but there is nothing [From.GetSheHe] can do.;;;;;;;;;x
EVTDESC_RIP_13001;Word is going around that since the epidemic came to [capital.GetName] we have seen an increase in cats. Our people are sure the cats are in fact Khajiit spies, who are helping spread the disease.;;;;;;;;;x
EVTOPTA_RIP_13001;Gather some cats for interrogation.;;;;;;;;;x
EVTOPTA_RIP_13001_TOOLTIP;Pay for some outside help to get cats delivered.\n;;;;;;;;;x
EVTOPTB_RIP_13001;No, the cats are not spies!;;;;;;;;;x
EVTDESC_RIP_13002;[cat_examiner.GetFirstName] reports that the cats seemed completely unresponsive to [cat_examiner.GetHerHis] questions. Further examination to determine their intellect suggests that these are just ordinary house cats.;;;;;;;;;x
EVTOPTA_RIP_13002;So the cats are not to blame. Let them go.;;;;;;;;;x
EVTOPTB_RIP_13002;Keep some for observation.;;;;;;;;;x
EVTDESC_RIP_13003;Complaints about the cats will not end, and an angry mob has gathered claiming that some of the cats must be Khajiit agents, and that they have proof. One of the townspeople reveals a few pieces of moon sugar, which the mob claims was found in the same alley as one of the alleged spies.;;;;;;;;;x
EVTOPTA_RIP_13003;Kill the 'source'.;;;;;;;;;x
EVTOPTA_RIP_13003_TOOLTIP;You take the alleged 'spy' and execute it publicly.;;;;;;;;;x
EVTOPTB_RIP_13003;These cats are just that. Ordinary cats.;;;;;;;;;x
EVTOPTB_RIP_13003_TOOLTIP;You calm the mob down with a convincing speech.;;;;;;;;;x
EVTOPTC_RIP_13003;Have any of you actually ever met a Khajiiti spy?;;;;;;;;;x
EVTOPTC_RIP_13003_TOOLTIP;Try your best to explain the cat situation.;;;;;;;;;x
EVTOPTD_RIP_13003;Get rid of these seditious felines!;;;;;;;;;x
EVTOPTE_RIP_13003;This is absurd, go home.;;;;;;;;;x
EVTDESC_RIP_13004;[worried_courtier.GetFirstName] has gotten the news of my decision to remove all the cats. 'There is no way that these cats are spies, and I will not accept your decision!' [worried_courtier.GetSheHe] says.;;;;;;;;;x
EVTOPTA_RIP_13004;I'm sorry [worried_courtier.GetFirstName], but they could be plotting our demise.;;;;;;;;;x
EVTOPTB_RIP_13004;We can keep it a secret. But you owe me.;;;;;;;;;x
EVTDESC_RIP_13005;[worried_courtier.GetFirstName] should have taken care of hiding [worried_courtier.GetHerHis] feline friends. They have been spotted by others and now the people are furious this was kept secret.;;;;;;;;;x
EVTOPTA_RIP_13005;Curse you [worried_courtier.GetFirstName]!;;;;;;;;;x
EVTDESC_RIP_13006;One of the examined cats seems to have taken a liking to you, a sweet meow whenever you pass by their cages and a soft purr whenever you come close.;;;;;;;;;x
EVTOPTA_RIP_13006;I will call her 'Whiskers', my new sweetheart.;;;;;;;;;x
EVTOPTB_RIP_13006;I will call her 'Mittens', my new sweetheart.;;;;;;;;;x
EVTOPTC_RIP_13006;I will call her 'Boots', my new sweetheart.;;;;;;;;;x
EVTOPTD_RIP_13006;The people would not approve.;;;;;;;;;x
EVTDESC_RIP_13007;[From.GetTitledName] has called for all cats to be executed as spies, as you enjoy your time with the cats around the court, this would be horribly upsetting.;;;;;;;;;x
EVTOPTA_RIP_13007;I will ask for an exception.;;;;;;;;;x
EVTOPTB_RIP_13007;I cannot argue with my liege.;;;;;;;;;x
EVTDESC_RIP_13008;[From.GetTitledName] refused to make an exception.;;;;;;;;;x
EVTOPTA_RIP_13008;That [GetRootFromInsult]!;;;;;;;;;x
EVTDESC_RIP_13009;[From.GetTitledName] agreed to let me keep the cats, in exchange for a favor.;;;;;;;;;x
EVTOPTA_RIP_13009;What a relief.;;;;;;;;;x
EVTDSC_RIP_13200;Your [Root.GetLordSpiritualName] [From.GetFirstName] has brought you some troubling news. Words are spreading that a coven of mages worshipping [Root.Religion.GetRandomEvilGodName] are the root of the terrible epidemic ravaging your realm. [From.GetTitledFirstName] encourages you to look into these rumors.;;;;;;;;;x
EVTOPTA_RIP_13200;Horrifying news indeed! Investigate this for me, [From.GetFirstName].;;;;;;;;;x
EVTOPTA_RIP_13200_TOOLTIP;You send your [Root.GetLordSpiritualName] to investigate the rumors about cultist mages.\n\nAll of your demesne gets §Y'Peasant Unrest'§! for 10 years, giving the following effects:\nLocal Revolt Risk: §R+10.0%§!\nLocal Tax Modifier: §R-50.0%§!\n\n;;;;;;;;;x
EVTOPTC_RIP_13200;Nonsense! What a lousy excuse.;;;;;;;;;x
EVTOPTC_RIP_13200_TOOLTIP;You dismiss the rumors and the concerns of [Root.GetLordSpiritualName].\n\nAll of your demesne gets §Y'Peasant Crisis'§! for 10 years, giving the following effects:\nLocal Revolt Risk: §R+15.0%§!\nLocal Tax Modifier: §R-75.0%§!\n\n;;;;;;;;;x
EVTDSC_RIP_13201;[FromFrom.GetTitledFirstName] has brought you an alarming amount of people who claim to have witnessed strange lights and noises - the hallmarks of spells - emanating from caves. If you are to believe their accounts, the allies of [Root.Religion.GetRandomEvilGodName] are many and pose a great threat to your realm.;;;;;;;;;x
EVTOPTA_RIP_13201;[FromFrom.GetFirstName], you must find these mages, before it is too late!;;;;;;;;;x
EVTOPTA_RIP_13201_TOOLTIP;You send your [Root.GetLordSpiritualName] to find any cultist mages in your court.\n;;;;;;;;;x
EVTOPTB_RIP_13201;Warn the court - everyone must stay vigilant!;;;;;;;;;x
EVTOPTB_RIP_13201_TOOLTIP;Make sure that all of your courtiers are watching for signs of cultist mages.\n;;;;;;;;;x
EVTOPTC_RIP_13201;Actually, I already have my suspicions...;;;;;;;;;x
EVTOPTC_RIP_13201_TOOLTIP;Take the opportunity and denounce someone you dislike as belonging to a vile cult.\n;;;;;;;;;x
EVTOPTD_RIP_13201;These stories are ridiculous. Stop wasting my time!;;;;;;;;;x
EVTOPTD_RIP_13201_TOOLTIP;You dismiss the witnesses and the concerns of [Root.GetLordSpiritualName].\n;;;;;;;;;x
EVTDSC_RIP_13203_crazy_spiritual;After a thorough investigation, [From.GetTitledFirstName] has come to the conclusion that [bg_likely_witch.GetTitledFirstName] is most likely the cultist in your court. [bg_likely_witch.GetSheHeCap] has been seen talking to themselves in strange languages and a few poor souls have even been assaulted by [bg_likely_witch.GetHerHim].;;;;;;;;;x
EVTDSC_RIP_13203_sinful_spiritual;After a thorough investigation, [From.GetTitledFirstName] has come to the conclusion that [bg_likely_witch.GetTitledFirstName] is most likely the cultist in your court. Everyone knows [bg_likely_witch.GetFirstName] to be a most sinful [bg_likely_witch.GetManWoman] and as such [bg_likely_witch.GetSheHe] must be consorting with [Root.Religion.GetRandomEvilGodName].;;;;;;;;;x
EVTDSC_RIP_13203_infidel_spiritual;After a thorough investigation, [From.GetTitledFirstName] has come to the conclusion that [bg_likely_witch.GetTitledFirstName] is most likely the cultist in your court. [From.GetFirstName] claims to have found condemning scriptures in [bg_likely_witch.GetFirstName]'s chambers, suggesting that [bg_likely_witch.GetSheHe] is not a true servant of [Root.Religion.GetHighGodName].;;;;;;;;;x
EVTDSC_RIP_13203_crazy_courtier;[From.GetTitledFirstName] has brought you some distressing news - [From.GetSheHe] is certain that [bg_likely_witch.GetTitledFirstName] is a cultist! [From.GetSheHeCap] claims to have seen [bg_likely_witch.GetFirstName] talking to [bg_likely_witch.GetHerselfHimself] in a strange tongue and also informs you of several incidents where [bg_likely_witch.GetSheHe] have assaulted other members of court.;;;;;;;;;x
